"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;773605.534087051;60;32;"create_sampling_random"
"FR_Arto";1990;1028566.20858058;60;32;"create_sampling_random"
"FR_Bret";1990;17247453.6228276;60;32;"create_sampling_random"
"FR_Garo";1990;12525918.4407897;60;32;"create_sampling_random"
"FR_Loir";1990;19897180.4588543;60;32;"create_sampling_random"
"FR_Rhon";1990;8133044.84743125;60;32;"create_sampling_random"
"FR_Sein";1990;16545215.87718;60;32;"create_sampling_random"
"FR_Adou";1991;976214.870510049;60;32;"create_sampling_random"
"FR_Arto";1991;986953.304862057;60;32;"create_sampling_random"
"FR_Bret";1991;14057933.1725172;60;32;"create_sampling_random"
"FR_Garo";1991;11818870.7778303;60;32;"create_sampling_random"
"FR_Loir";1991;15554112.4658838;60;32;"create_sampling_random"
"FR_Rhon";1991;7872298.1145364;60;32;"create_sampling_random"
"FR_Sein";1991;13245848.3297034;60;32;"create_sampling_random"
"FR_Adou";1992;1235439.99049995;60;32;"create_sampling_random"
"FR_Arto";1992;936217.300573096;60;32;"create_sampling_random"
"FR_Bret";1992;11753007.2170489;60;32;"create_sampling_random"
"FR_Garo";1992;11090314.5472395;60;32;"create_sampling_random"
"FR_Loir";1992;12209664.5401848;60;32;"create_sampling_random"
"FR_Rhon";1992;7619821.90038397;60;32;"create_sampling_random"
"FR_Sein";1992;10588980.5460187;60;32;"create_sampling_random"
"FR_Adou";1993;1568618.358252;60;32;"create_sampling_random"
"FR_Arto";1993;880648.741604627;60;32;"create_sampling_random"
"FR_Bret";1993;10388183.1072402;60;32;"create_sampling_random"
"FR_Garo";1993;10284204.0271992;60;32;"create_sampling_random"
"FR_Loir";1993;9681314.4324889;60;32;"create_sampling_random"
"FR_Rhon";1993;7375361.56244849;60;32;"create_sampling_random"
"FR_Sein";1993;8450740.2325619;60;32;"create_sampling_random"
"FR_Adou";1994;1978813.71087917;60;32;"create_sampling_random"
"FR_Arto";1994;824497.360483264;60;32;"create_sampling_random"
"FR_Bret";1994;9956893.8092319;60;32;"create_sampling_random"
"FR_Garo";1994;9377728.38214461;60;32;"create_sampling_random"
"FR_Loir";1994;7808266.40289155;60;32;"create_sampling_random"
"FR_Rhon";1994;7138670.87714686;60;32;"create_sampling_random"
"FR_Sein";1994;6752018.06817285;60;32;"create_sampling_random"
"FR_Adou";1995;2447140.44090724;60;32;"create_sampling_random"
"FR_Arto";1995;771889.841439694;60;32;"create_sampling_random"
"FR_Bret";1995;10462396.4230837;60;32;"create_sampling_random"
"FR_Garo";1995;8396157.7276256;60;32;"create_sampling_random"
"FR_Loir";1995;6449864.46869825;60;32;"create_sampling_random"
"FR_Rhon";1995;6909510.5828244;60;32;"create_sampling_random"
"FR_Sein";1995;5440065.09769833;60;32;"create_sampling_random"
"FR_Adou";1996;2937807.97246729;60;32;"create_sampling_random"
"FR_Arto";1996;726593.17303616;60;32;"create_sampling_random"
"FR_Bret";1996;11949392.9659267;60;32;"create_sampling_random"
"FR_Garo";1996;7403498.87191178;60;32;"create_sampling_random"
"FR_Loir";1996;5489036.23140358;60;32;"create_sampling_random"
"FR_Rhon";1996;6687647.202488;60;32;"create_sampling_random"
"FR_Sein";1996;4471536.28551224;60;32;"create_sampling_random"
"FR_Adou";1997;3407648.11376131;60;32;"create_sampling_random"
"FR_Arto";1997;691802.602648648;60;32;"create_sampling_random"
"FR_Bret";1997;14430030.3754613;60;32;"create_sampling_random"
"FR_Garo";1997;6477035.72180285;60;32;"create_sampling_random"
"FR_Loir";1997;4833725.6695785;60;32;"create_sampling_random"
"FR_Rhon";1997;6472852.33180015;60;32;"create_sampling_random"
"FR_Sein";1997;3805014.65901101;60;32;"create_sampling_random"
"FR_Adou";1998;3812424.3607554;60;32;"create_sampling_random"
"FR_Arto";1998;670079.137860587;60;32;"create_sampling_random"
"FR_Bret";1998;17677251.5859667;60;32;"create_sampling_random"
"FR_Garo";1998;5681571.81447291;60;32;"create_sampling_random"
"FR_Loir";1998;4415246.44480557;60;32;"create_sampling_random"
"FR_Rhon";1998;6264902.49603521;60;32;"create_sampling_random"
"FR_Sein";1998;3402900.16680756;60;32;"create_sampling_random"
"FR_Adou";1999;4111536.97801006;60;32;"create_sampling_random"
"FR_Arto";1999;663367.640478502;60;32;"create_sampling_random"
"FR_Bret";1999;20970366.8382108;60;32;"create_sampling_random"
