"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;891825.538908307;20;41;"create_sampling_strahler"
"FR_Arto";1990;120077037474808;20;41;"create_sampling_strahler"
"FR_Bret";1990;21381690.4827806;20;41;"create_sampling_strahler"
"FR_Garo";1990;15789194.0540537;20;41;"create_sampling_strahler"
"FR_Loir";1990;27343514.6108711;20;41;"create_sampling_strahler"
"FR_Rhon";1990;2799196.89708645;20;41;"create_sampling_strahler"
"FR_Sein";1990;25959609.5312331;20;41;"create_sampling_strahler"
"FR_Adou";1991;1084786.1503757;20;41;"create_sampling_strahler"
"FR_Arto";1991;163666604945976;20;41;"create_sampling_strahler"
"FR_Bret";1991;20472947.8357419;20;41;"create_sampling_strahler"
"FR_Garo";1991;14513899.2240399;20;41;"create_sampling_strahler"
"FR_Loir";1991;17270077.5031447;20;41;"create_sampling_strahler"
"FR_Rhon";1991;3141522.22183286;20;41;"create_sampling_strahler"
"FR_Sein";1991;19462970.4632656;20;41;"create_sampling_strahler"
"FR_Adou";1992;1306993.20944051;20;41;"create_sampling_strahler"
"FR_Arto";1992;221387030299573;20;41;"create_sampling_strahler"
"FR_Bret";1992;19703226.815884;20;41;"create_sampling_strahler"
"FR_Garo";1992;13340105.0447077;20;41;"create_sampling_strahler"
"FR_Loir";1992;11074105.910548;20;41;"create_sampling_strahler"
"FR_Rhon";1992;3530827.93575711;20;41;"create_sampling_strahler"
"FR_Sein";1992;14643642.6736649;20;41;"create_sampling_strahler"
"FR_Adou";1993;1562500.51027954;20;41;"create_sampling_strahler"
"FR_Arto";1993;294736801013912;20;41;"create_sampling_strahler"
"FR_Bret";1993;19167284.8985455;20;41;"create_sampling_strahler"
"FR_Garo";1993;12259559.2150161;20;41;"create_sampling_strahler"
"FR_Loir";1993;7353590.805548;20;41;"create_sampling_strahler"
"FR_Rhon";1993;3980872.56469003;20;41;"create_sampling_strahler"
"FR_Sein";1993;11117502.1402721;20;41;"create_sampling_strahler"
"FR_Adou";1994;1852395.21099928;20;41;"create_sampling_strahler"
"FR_Arto";1994;383530175676184;20;41;"create_sampling_strahler"
"FR_Bret";1994;18922786.9178438;20;41;"create_sampling_strahler"
"FR_Garo";1994;11266393.2812283;20;41;"create_sampling_strahler"
"FR_Loir";1994;5162189.08914393;20;41;"create_sampling_strahler"
"FR_Rhon";1994;4507028.96875932;20;41;"create_sampling_strahler"
"FR_Sein";1994;8580264.63484987;20;41;"create_sampling_strahler"
"FR_Adou";1995;2173041.35496696;20;41;"create_sampling_strahler"
"FR_Arto";1995;485838766543393;20;41;"create_sampling_strahler"
"FR_Bret";1995;18965045.0151893;20;41;"create_sampling_strahler"
"FR_Garo";1995;10357246.7678109;20;41;"create_sampling_strahler"
"FR_Loir";1995;3895961.57587389;20;41;"create_sampling_strahler"
"FR_Rhon";1995;5122305.50222198;20;41;"create_sampling_strahler"
"FR_Sein";1995;6790464.44750669;20;41;"create_sampling_strahler"
"FR_Adou";1996;2515290.31014159;20;41;"create_sampling_strahler"
"FR_Arto";1996;598211189233287;20;41;"create_sampling_strahler"
"FR_Bret";1996;19215467.7398094;20;41;"create_sampling_strahler"
"FR_Garo";1996;9530880.44818651;20;41;"create_sampling_strahler"
"FR_Loir";1996;3192801.97898897;20;41;"create_sampling_strahler"
"FR_Rhon";1996;5832088.14737055;20;41;"create_sampling_strahler"
"FR_Sein";1996;5561240.22593795;20;41;"create_sampling_strahler"
"FR_Adou";1997;2864220.78314501;20;41;"create_sampling_strahler"
"FR_Arto";1997;715506208919836;20;41;"create_sampling_strahler"
"FR_Bret";1997;19519719.1097658;20;41;"create_sampling_strahler"
"FR_Garo";1997;8787519.7148363;20;41;"create_sampling_strahler"
