"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;5.87086870625593e+46;80;84;"create_sampling_random"
"FR_Arto";1990;4896393628454538;80;84;"create_sampling_random"
"FR_Bret";1990;16820972.2005741;80;84;"create_sampling_random"
"FR_Garo";1990;10454160.7439498;80;84;"create_sampling_random"
"FR_Loir";1990;11201753.2913319;80;84;"create_sampling_random"
"FR_Rhon";1990;8968526.00851583;80;84;"create_sampling_random"
"FR_Sein";1990;15949106.2050473;80;84;"create_sampling_random"
"FR_Adou";1991;1.06397580309874e+47;80;84;"create_sampling_random"
"FR_Arto";1991;5671546446067799;80;84;"create_sampling_random"
"FR_Bret";1991;14819018.3156003;80;84;"create_sampling_random"
"FR_Garo";1991;10136052.3986121;80;84;"create_sampling_random"
"FR_Loir";1991;9679182.39354156;80;84;"create_sampling_random"
"FR_Rhon";1991;7600391.74680065;80;84;"create_sampling_random"
"FR_Sein";1991;13372698.6519949;80;84;"create_sampling_random"
"FR_Adou";1992;1.93567997490193e+47;80;84;"create_sampling_random"
"FR_Arto";1992;6456004105096878;80;84;"create_sampling_random"
"FR_Bret";1992;13261134.0816315;80;84;"create_sampling_random"
"FR_Garo";1992;9811952.08651238;80;84;"create_sampling_random"
"FR_Loir";1992;8385579.37580836;80;84;"create_sampling_random"
"FR_Rhon";1992;6457900.35655581;80;84;"create_sampling_random"
"FR_Sein";1992;11184096.0936879;80;84;"create_sampling_random"
"FR_Adou";1993;3.54116154278806e+47;80;84;"create_sampling_random"
"FR_Arto";1993;7126640926512519;80;84;"create_sampling_random"
"FR_Bret";1993;12276778.8722377;80;84;"create_sampling_random"
"FR_Garo";1993;9465849.68229744;80;84;"create_sampling_random"
"FR_Loir";1993;7310797.32876754;80;84;"create_sampling_random"
"FR_Rhon";1993;5524205.40024253;80;84;"create_sampling_random"
"FR_Sein";1993;9313087.98066256;80;84;"create_sampling_random"
"FR_Adou";1994;6.48636297703748e+47;80;84;"create_sampling_random"
"FR_Arto";1994;7620429617900359;80;84;"create_sampling_random"
"FR_Bret";1994;11938352.4887581;80;84;"create_sampling_random"
"FR_Garo";1994;9087614.3330669;80;84;"create_sampling_random"
"FR_Loir";1994;6440729.11266741;80;84;"create_sampling_random"
"FR_Rhon";1994;4781019.6792591;80;84;"create_sampling_random"
"FR_Sein";1994;7728828.22674008;80;84;"create_sampling_random"
"FR_Adou";1995;1.17417962624063e+48;80;84;"create_sampling_random"
"FR_Arto";1995;7989434431054418;80;84;"create_sampling_random"
"FR_Bret";1995;12272646.785388;80;84;"create_sampling_random"
"FR_Garo";1995;8677886.35831091;80;84;"create_sampling_random"
"FR_Loir";1995;5755920.19020559;80;84;"create_sampling_random"
"FR_Rhon";1995;4207824.37270999;80;84;"create_sampling_random"
"FR_Sein";1995;6426553.08426402;80;84;"create_sampling_random"
"FR_Adou";1996;2.05563649330998e+48;80;84;"create_sampling_random"
"FR_Arto";1996;8359265574612796;80;84;"create_sampling_random"
"FR_Bret";1996;13267229.2430501;80;84;"create_sampling_random"
"FR_Garo";1996;8248824.61216416;80;84;"create_sampling_random"
"FR_Loir";1996;5233677.82411489;80;84;"create_sampling_random"
"FR_Rhon";1996;3783472.8255987;80;84;"create_sampling_random"
"FR_Sein";1996;5407954.84438402;80;84;"create_sampling_random"
"FR_Adou";1997;3.38958615901992e+48;80;84;"create_sampling_random"
"FR_Arto";1997;8841149084980583;80;84;"create_sampling_random"
"FR_Bret";1997;14833050.2979326;80;84;"create_sampling_random"
"FR_Garo";1997;7821265.53665162;80;84;"create_sampling_random"
"FR_Loir";1997;4850902.45664357;80;84;"create_sampling_random"
"FR_Rhon";1997;3488047.11210119;80;84;"create_sampling_random"
"FR_Sein";1997;4668139.7343898;80;84;"create_sampling_random"
"FR_Adou";1998;5.13557097976868e+48;80;84;"create_sampling_random"
"FR_Arto";1998;9467333677881558;80;84;"create_sampling_random"
"FR_Bret";1998;16726186.9464045;80;84;"create_sampling_random"
"FR_Garo";1998;7419840.89220576;80;84;"create_sampling_random"
"FR_Loir";1998;4586305.98687443;80;84;"create_sampling_random"
"FR_Rhon";1998;3304019.7197838;80;84;"create_sampling_random"
"FR_Sein";1998;4194048.42268633;80;84;"create_sampling_random"
"FR_Adou";1999;7.03212066521117e+48;80;84;"create_sampling_random"
"FR_Arto";1999;10172284674026420;80;84;"create_sampling_random"
"FR_Bret";1999;18487727.2654907;80;84;"create_sampling_random"
"FR_Garo";1999;7067996.71723151;80;84;"create_sampling_random"
