"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;94910985.8594619;100;21;"create_sampling_random"
"FR_Arto";1990;16379353316948176;100;21;"create_sampling_random"
"FR_Bret";1990;14286470.2619273;100;21;"create_sampling_random"
"FR_Garo";1990;13269573.3365137;100;21;"create_sampling_random"
"FR_Loir";1990;25475563.2209096;100;21;"create_sampling_random"
"FR_Rhon";1990;8886621.46698071;100;21;"create_sampling_random"
"FR_Sein";1990;13028993.3577714;100;21;"create_sampling_random"
"FR_Adou";1991;125385409.08643;100;21;"create_sampling_random"
"FR_Arto";1991;17228670789620976;100;21;"create_sampling_random"
"FR_Bret";1991;12264231.6514275;100;21;"create_sampling_random"
"FR_Garo";1991;12341562.006768;100;21;"create_sampling_random"
"FR_Loir";1991;18763464.9549602;100;21;"create_sampling_random"
"FR_Rhon";1991;8195678.90410968;100;21;"create_sampling_random"
"FR_Sein";1991;11452535.4252469;100;21;"create_sampling_random"
"FR_Adou";1992;169285708.371778;100;21;"create_sampling_random"
"FR_Arto";1992;18149509902593764;100;21;"create_sampling_random"
"FR_Bret";1992;10800056.596736;100;21;"create_sampling_random"
"FR_Garo";1992;11475892.0177576;100;21;"create_sampling_random"
"FR_Loir";1992;13857164.423726;100;21;"create_sampling_random"
"FR_Rhon";1992;7560466.98391755;100;21;"create_sampling_random"
"FR_Sein";1992;10033095.727299;100;21;"create_sampling_random"
"FR_Adou";1993;238272497.19073;100;21;"create_sampling_random"
"FR_Arto";1993;19113747663046140;100;21;"create_sampling_random"
"FR_Bret";1993;10049661.3682636;100;21;"create_sampling_random"
"FR_Garo";1993;10667074.0701413;100;21;"create_sampling_random"
"FR_Loir";1993;10309118.2550519;100;21;"create_sampling_random"
"FR_Rhon";1993;6986690.1070676;100;21;"create_sampling_random"
"FR_Sein";1993;8733722.04893157;100;21;"create_sampling_random"
"FR_Adou";1994;352677654.084611;100;21;"create_sampling_random"
"FR_Arto";1994;19996908646111628;100;21;"create_sampling_random"
"FR_Bret";1994;10120871.5251155;100;21;"create_sampling_random"
"FR_Garo";1994;9913122.64793089;100;21;"create_sampling_random"
"FR_Loir";1994;7779080.90737094;100;21;"create_sampling_random"
"FR_Rhon";1994;6478709.78951559;100;21;"create_sampling_random"
"FR_Sein";1994;7549358.04361298;100;21;"create_sampling_random"
"FR_Adou";1995;544192640.126997;100;21;"create_sampling_random"
"FR_Arto";1995;20651424098430368;100;21;"create_sampling_random"
"FR_Bret";1995;11126487.9338659;100;21;"create_sampling_random"
"FR_Garo";1995;9216094.82773812;100;21;"create_sampling_random"
"FR_Loir";1995;6006329.43211792;100;21;"create_sampling_random"
"FR_Rhon";1995;6037846.05761135;100;21;"create_sampling_random"
"FR_Sein";1995;6501908.47650143;100;21;"create_sampling_random"
"FR_Adou";1996;853486580.8038;100;21;"create_sampling_random"
"FR_Arto";1996;21050495987454492;100;21;"create_sampling_random"
"FR_Bret";1996;13202447.0426379;100;21;"create_sampling_random"
"FR_Garo";1996;8581321.77889193;100;21;"create_sampling_random"
"FR_Loir";1996;4793197.38559961;100;21;"create_sampling_random"
"FR_Rhon";1996;5662064.6238777;100;21;"create_sampling_random"
"FR_Sein";1996;5623802.14476095;100;21;"create_sampling_random"
"FR_Adou";1997;1313374655.52063;100;21;"create_sampling_random"
"FR_Arto";1997;21362472496035452;100;21;"create_sampling_random"
"FR_Bret";1997;16402798.9860692;100;21;"create_sampling_random"
"FR_Garo";1997;8015802.94650427;100;21;"create_sampling_random"
"FR_Loir";1997;3993784.56761014;100;21;"create_sampling_random"
"FR_Rhon";1997;5346537.20443045;100;21;"create_sampling_random"
"FR_Sein";1997;4942158.39562664;100;21;"create_sampling_random"
"FR_Adou";1998;1914059904.43531;100;21;"create_sampling_random"
"FR_Arto";1998;21862284942080884;100;21;"create_sampling_random"
"FR_Bret";1998;20425244.6162567;100;21;"create_sampling_random"
"FR_Garo";1998;7526359.2319284;100;21;"create_sampling_random"
"FR_Loir";1998;3504897.83187773;100;21;"create_sampling_random"
"FR_Rhon";1998;5084603.22355321;100;21;"create_sampling_random"
"FR_Sein";1998;4471809.60435617;100;21;"create_sampling_random"
"FR_Adou";1999;2572114224.18608;100;21;"create_sampling_random"
"FR_Arto";1999;22745218980799840;100;21;"create_sampling_random"
"FR_Bret";1999;24297316.9063233;100;21;"create_sampling_random"
"FR_Garo";1999;7118088.29248401;100;21;"create_sampling_random"
"FR_Loir";1999;3257915.88437325;100;21;"create_sampling_random"
"FR_Rhon";1999;4868755.2103047;100;21;"create_sampling_random"
"FR_Sein";1999;4217834.54562017;100;21;"create_sampling_random"
"FR_Adou";2000;3142936069.97214;100;21;"create_sampling_random"
"FR_Arto";2000;23972110137702712;100;21;"create_sampling_random"
"FR_Bret";2000;26475312.0636489;100;21;"create_sampling_random"
"FR_Garo";2000;6793447.62612785;100;21;"create_sampling_random"
"FR_Loir";2000;3210972.24628059;100;21;"create_sampling_random"
"FR_Rhon";2000;4691407.68024294;100;21;"create_sampling_random"
"FR_Sein";2000;4182693.88088868;100;21;"create_sampling_random"
"FR_Adou";2001;3483093875.63552;100;21;"create_sampling_random"
"FR_Arto";2001;25240179966472428;100;21;"create_sampling_random"
"FR_Bret";2001;25723598.7125682;100;21;"create_sampling_random"
"FR_Garo";2001;6552026.9380507;100;21;"create_sampling_random"
"FR_Loir";2001;3340752.68620609;100;21;"create_sampling_random"
"FR_Rhon";2001;4545362.8656397;100;21;"create_sampling_random"
"FR_Sein";2001;4371980.76526804;100;21;"create_sampling_random"
"FR_Adou";2002;3516405265.81743;100;21;"create_sampling_random"
"FR_Arto";2002;26148964990368024;100;21;"create_sampling_random"
"FR_Bret";2002;22157304.5003548;100;21;"create_sampling_random"
"FR_Garo";2002;6390882.93455822;100;21;"create_sampling_random"
"FR_Loir";2002;3632709.31356896;100;21;"create_sampling_random"
"FR_Rhon";2002;4424017.88754619;100;21;"create_sampling_random"
"FR_Sein";2002;4794072.60492769;100;21;"create_sampling_random"
"FR_Adou";2003;3261324825.84939;100;21;"create_sampling_random"
"FR_Arto";2003;26518834959980192;100;21;"create_sampling_random"
"FR_Bret";2003;17207707.0593289;100;21;"create_sampling_random"
"FR_Garo";2003;6305245.82504166;100;21;"create_sampling_random"
"FR_Loir";2003;4068530.54920954;100;21;"create_sampling_random"
"FR_Rhon";2003;4321429.32729114;100;21;"create_sampling_random"
"FR_Sein";2003;5450297.98400436;100;21;"create_sampling_random"
"FR_Adou";2004;2815823157.36099;100;21;"create_sampling_random"
"FR_Arto";2004;26601176976292980;100;21;"create_sampling_random"
"FR_Bret";2004;12494421.90483;100;21;"create_sampling_random"
"FR_Garo";2004;6289435.01533678;100;21;"create_sampling_random"
"FR_Loir";2004;4611633.59145581;100;21;"create_sampling_random"
"FR_Rhon";2004;4232343.18183582;100;21;"create_sampling_random"
"FR_Sein";2004;6314576.60666874;100;21;"create_sampling_random"
"FR_Adou";2005;2311781758.11025;100;21;"create_sampling_random"
"FR_Arto";2005;26954570467428796;100;21;"create_sampling_random"
"FR_Bret";2005;8903396.19132619;100;21;"create_sampling_random"
"FR_Garo";2005;6337872.8917766;100;21;"create_sampling_random"
"FR_Loir";2005;5195927.09800494;100;21;"create_sampling_random"
"FR_Rhon";2005;4152228.86153129;100;21;"create_sampling_random"
"FR_Sein";2005;7308311.11749849;100;21;"create_sampling_random"
"FR_Adou";2006;1859558427.30882;100;21;"create_sampling_random"
"FR_Arto";2006;28117967911170432;100;21;"create_sampling_random"
"FR_Bret";2006;6552354.65220067;100;21;"create_sampling_random"
"FR_Garo";2006;6446106.97315352;100;21;"create_sampling_random"
"FR_Loir";2006;5727517.45141587;100;21;"create_sampling_random"
"FR_Rhon";2006;4077282.65940476;100;21;"create_sampling_random"
"FR_Sein";2006;8287897.92572512;100;21;"create_sampling_random"
"FR_Adou";2007;1514626892.63024;100;21;"create_sampling_random"
"FR_Arto";2007;30350054529113396;100;21;"create_sampling_random"
"FR_Bret";2007;5201876.10163303;100;21;"create_sampling_random"
"FR_Garo";2007;6611735.13812012;100;21;"create_sampling_random"
"FR_Loir";2007;6106632.74912403;100;21;"create_sampling_random"
"FR_Rhon";2007;4004351.86667919;100;21;"create_sampling_random"
"FR_Sein";2007;9067874.69092953;100;21;"create_sampling_random"
"FR_Adou";2008;1280536421.09355;100;21;"create_sampling_random"
"FR_Arto";2008;33526887463281264;100;21;"create_sampling_random"
"FR_Bret";2008;4581223.70496886;100;21;"create_sampling_random"
"FR_Garo";2008;6835111.73591707;100;21;"create_sampling_random"
"FR_Loir";2008;6263666.07721539;100;21;"create_sampling_random"
"FR_Rhon";2008;3930791.386393;100;21;"create_sampling_random"
"FR_Sein";2008;9484991.25141902;100;21;"create_sampling_random"
"FR_Adou";2009;1130779756.64284;100;21;"create_sampling_random"
"FR_Arto";2009;37235712030345760;100;21;"create_sampling_random"
"FR_Bret";2009;4510320.47679711;100;21;"create_sampling_random"
"FR_Garo";2009;7119733.43215436;100;21;"create_sampling_random"
"FR_Loir";2009;6188114.82081245;100;21;"create_sampling_random"
"FR_Rhon";2009;3854347.27526253;100;21;"create_sampling_random"
"FR_Sein";2009;9470466.95212984;100;21;"create_sampling_random"
"FR_Adou";2010;1028871607.71556;100;21;"create_sampling_random"
"FR_Arto";2010;41142882991155824;100;21;"create_sampling_random"
"FR_Bret";2010;4901284.57735983;100;21;"create_sampling_random"
"FR_Garo";2010;7472260.00652976;100;21;"create_sampling_random"
"FR_Loir";2010;5930246.86563355;100;21;"create_sampling_random"
