"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;2.3241199254163e+65;60;88;"create_sampling_strahler"
"FR_Arto";1990;2157178214027642;60;88;"create_sampling_strahler"
"FR_Bret";1990;18099079.4623472;60;88;"create_sampling_strahler"
"FR_Garo";1990;11818739.0640131;60;88;"create_sampling_strahler"
"FR_Loir";1990;23168054.5826018;60;88;"create_sampling_strahler"
"FR_Rhon";1990;1869900558769.59;60;88;"create_sampling_strahler"
"FR_Sein";1990;13222978.9170404;60;88;"create_sampling_strahler"
"FR_Adou";1991;4.14164133218012e+65;60;88;"create_sampling_strahler"
"FR_Arto";1991;2892414085626108;60;88;"create_sampling_strahler"
"FR_Bret";1991;15259512.720568;60;88;"create_sampling_strahler"
"FR_Garo";1991;12163215.7534928;60;88;"create_sampling_strahler"
"FR_Loir";1991;16941049.7899639;60;88;"create_sampling_strahler"
"FR_Rhon";1991;1551663738348.43;60;88;"create_sampling_strahler"
"FR_Sein";1991;11888977.1502287;60;88;"create_sampling_strahler"
"FR_Adou";1992;7.48099002360657e+65;60;88;"create_sampling_strahler"
"FR_Arto";1992;3785780455457346;60;88;"create_sampling_strahler"
"FR_Bret";1992;13117663.1138659;60;88;"create_sampling_strahler"
"FR_Garo";1992;12407135.8057166;60;88;"create_sampling_strahler"
"FR_Loir";1992;12463600.1344373;60;88;"create_sampling_strahler"
"FR_Rhon";1992;1294099924234.19;60;88;"create_sampling_strahler"
"FR_Sein";1992;10667617.7667146;60;88;"create_sampling_strahler"
"FR_Adou";1993;1.38229190508944e+66;60;88;"create_sampling_strahler"
"FR_Arto";1993;4737224625275596;60;88;"create_sampling_strahler"
"FR_Bret";1993;11761908.1387588;60;88;"create_sampling_strahler"
"FR_Garo";1993;12412172.6550761;60;88;"create_sampling_strahler"
"FR_Loir";1993;9304017.75086529;60;88;"create_sampling_strahler"
"FR_Rhon";1993;1091961118516.06;60;88;"create_sampling_strahler"
"FR_Sein";1993;9534411.37686224;60;88;"create_sampling_strahler"
"FR_Adou";1994;2.60385607567564e+66;60;88;"create_sampling_strahler"
"FR_Arto";1994;5616953295217819;60;88;"create_sampling_strahler"
"FR_Bret";1994;11209501.6791544;60;88;"create_sampling_strahler"
"FR_Garo";1994;12066026.6627802;60;88;"create_sampling_strahler"
"FR_Loir";1994;7116063.70955981;60;88;"create_sampling_strahler"
"FR_Rhon";1994;938928127226.232;60;88;"create_sampling_strahler"
"FR_Sein";1994;8484549.05802962;60;88;"create_sampling_strahler"
"FR_Adou";1995;4.90620834826443e+66;60;88;"create_sampling_strahler"
"FR_Arto";1995;6344957876716995;60;88;"create_sampling_strahler"
"FR_Bret";1995;11443243.5305661;60;88;"create_sampling_strahler"
"FR_Garo";1995;11343968.3662789;60;88;"create_sampling_strahler"
"FR_Loir";1995;5628820.60041262;60;88;"create_sampling_strahler"
"FR_Rhon";1995;827887913936.128;60;88;"create_sampling_strahler"
"FR_Sein";1995;7532063.28723273;60;88;"create_sampling_strahler"
"FR_Adou";1996;8.96424541512043e+66;60;88;"create_sampling_strahler"
"FR_Arto";1996;6921013410728221;60;88;"create_sampling_strahler"
"FR_Bret";1996;12428699.9373915;60;88;"create_sampling_strahler"
"FR_Garo";1996;10329376.4513917;60;88;"create_sampling_strahler"
