"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;1085632.30536072;20;83;"create_sampling_strahler"
"FR_Arto";1990;5345318002941.73;20;83;"create_sampling_strahler"
"FR_Bret";1990;21291953.928993;20;83;"create_sampling_strahler"
"FR_Garo";1990;10804518.4991487;20;83;"create_sampling_strahler"
"FR_Loir";1990;16268774.1651714;20;83;"create_sampling_strahler"
"FR_Rhon";1990;1.89269482345363e+56;20;83;"create_sampling_strahler"
"FR_Sein";1990;17984327.2719535;20;83;"create_sampling_strahler"
"FR_Adou";1991;1371083.00705478;20;83;"create_sampling_strahler"
"FR_Arto";1991;8225801257958.04;20;83;"create_sampling_strahler"
"FR_Bret";1991;18249735.020748;20;83;"create_sampling_strahler"
"FR_Garo";1991;10308164.667901;20;83;"create_sampling_strahler"
"FR_Loir";1991;13796019.4937901;20;83;"create_sampling_strahler"
"FR_Rhon";1991;1.81415560041822e+56;20;83;"create_sampling_strahler"
"FR_Sein";1991;15189260.3101213;20;83;"create_sampling_strahler"
"FR_Adou";1992;1690733.91064201;20;83;"create_sampling_strahler"
"FR_Arto";1992;12490349489295.1;20;83;"create_sampling_strahler"
"FR_Bret";1992;15845079.9285465;20;83;"create_sampling_strahler"
"FR_Garo";1992;9827562.46172913;20;83;"create_sampling_strahler"
"FR_Loir";1992;11741947.6609113;20;83;"create_sampling_strahler"
"FR_Rhon";1992;1.73937082983586e+56;20;83;"create_sampling_strahler"
"FR_Sein";1992;12836190.5185928;20;83;"create_sampling_strahler"
"FR_Adou";1993;2043327.34664527;20;83;"create_sampling_strahler"
"FR_Arto";1993;18413400688420.4;20;83;"create_sampling_strahler"
"FR_Bret";1993;14154282.6411881;20;83;"create_sampling_strahler"
"FR_Garo";1993;9354862.10338594;20;83;"create_sampling_strahler"
"FR_Loir";1993;10081311.4451071;20;83;"create_sampling_strahler"
"FR_Rhon";1993;1.66813755861984e+56;20;83;"create_sampling_strahler"
"FR_Sein";1993;10871453.0773702;20;83;"create_sampling_strahler"
"FR_Adou";1994;2419562.16786379;20;83;"create_sampling_strahler"
"FR_Arto";1994;25940198396461;20;83;"create_sampling_strahler"
"FR_Bret";1994;13189879.5128017;20;83;"create_sampling_strahler"
