"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;2.73058806012332e+52;100;67;"create_sampling_strahler"
"FR_Arto";1990;7597247122059759;100;67;"create_sampling_strahler"
"FR_Bret";1990;17654513.3070528;100;67;"create_sampling_strahler"
"FR_Garo";1990;17251350.9942463;100;67;"create_sampling_strahler"
"FR_Loir";1990;27045164.6304458;100;67;"create_sampling_strahler"
"FR_Rhon";1990;6522491.19110155;100;67;"create_sampling_strahler"
"FR_Sein";1990;25448633.0691932;100;67;"create_sampling_strahler"
"FR_Adou";1991;4.1218488948801e+52;100;67;"create_sampling_strahler"
"FR_Arto";1991;7779698836518404;100;67;"create_sampling_strahler"
"FR_Bret";1991;15942896.91629;100;67;"create_sampling_strahler"
"FR_Garo";1991;15552871.7897307;100;67;"create_sampling_strahler"
"FR_Loir";1991;19051854.4865626;100;67;"create_sampling_strahler"
"FR_Rhon";1991;6331630.28493607;100;67;"create_sampling_strahler"
"FR_Sein";1991;19204459.6684851;100;67;"create_sampling_strahler"
"FR_Adou";1992;6.47754756496619e+52;100;67;"create_sampling_strahler"
"FR_Arto";1992;8049674746660891;100;67;"create_sampling_strahler"
"FR_Bret";1992;14600266.7344252;100;67;"create_sampling_strahler"
"FR_Garo";1992;13998297.5333957;100;67;"create_sampling_strahler"
"FR_Loir";1992;13580977.2987178;100;67;"create_sampling_strahler"
"FR_Rhon";1992;6145926.50200928;100;67;"create_sampling_strahler"
"FR_Sein";1992;14544030.5920726;100;67;"create_sampling_strahler"
"FR_Adou";1993;1.0941305086373e+53;100;67;"create_sampling_strahler"
"FR_Arto";1993;8465266434521116;100;67;"create_sampling_strahler"
"FR_Bret";1993;13782347.9012012;100;67;"create_sampling_strahler"
"FR_Garo";1993;12558596.4795045;100;67;"create_sampling_strahler"
"FR_Loir";1993;9948209.17897734;100;67;"create_sampling_strahler"
"FR_Rhon";1993;5965206.39842056;100;67;"create_sampling_strahler"
"FR_Sein";1993;11116931.3307932;100;67;"create_sampling_strahler"
"FR_Adou";1994;1.99318452568542e+53;100;67;"create_sampling_strahler"
"FR_Arto";1994;9007097205442956;100;67;"create_sampling_strahler"
"FR_Bret";1994;13592897.7225416;100;67;"create_sampling_strahler"
"FR_Garo";1994;11224075.3833244;100;67;"create_sampling_strahler"
"FR_Loir";1994;7607187.68568071;100;67;"create_sampling_strahler"
"FR_Rhon";1994;5789316.23681335;100;67;"create_sampling_strahler"
"FR_Sein";1994;8644712.74433249;100;67;"create_sampling_strahler"
"FR_Adou";1995;3.79478568144692e+53;100;67;"create_sampling_strahler"
"FR_Arto";1995;9568958322970720;100;67;"create_sampling_strahler"
"FR_Bret";1995;14083998.1386346;100;67;"create_sampling_strahler"
"FR_Garo";1995;10004605.2822547;100;67;"create_sampling_strahler"
"FR_Loir";1995;6148454.58155942;100;67;"create_sampling_strahler"
"FR_Rhon";1995;5618145.02850681;100;67;"create_sampling_strahler"
"FR_Sein";1995;6905362.63564389;100;67;"create_sampling_strahler"
"FR_Adou";1996;7.14629024140494e+53;100;67;"create_sampling_strahler"
"FR_Arto";1996;10013592825715808;100;67;"create_sampling_strahler"
"FR_Bret";1996;15255332.2158631;100;67;"create_sampling_strahler"
"FR_Garo";1996;8922012.50827577;100;67;"create_sampling_strahler"
"FR_Loir";1996;5288120.28709809;100;67;"create_sampling_strahler"
"FR_Rhon";1996;5451637.10657498;100;67;"create_sampling_strahler"
"FR_Sein";1996;5726366.39647212;100;67;"create_sampling_strahler"
"FR_Adou";1997;1.25506806012287e+54;100;67;"create_sampling_strahler"
"FR_Arto";1997;10270723075351590;100;67;"create_sampling_strahler"
"FR_Bret";1997;17014550.3265967;100;67;"create_sampling_strahler"
"FR_Garo";1997;7999957.47542951;100;67;"create_sampling_strahler"
"FR_Loir";1997;4840663.23802741;100;67;"create_sampling_strahler"
"FR_Rhon";1997;5289784.50558161;100;67;"create_sampling_strahler"
"FR_Sein";1997;4979931.75382417;100;67;"create_sampling_strahler"
"FR_Adou";1998;1.96445693333531e+54;100;67;"create_sampling_strahler"
"FR_Arto";1998;10398451694299442;100;67;"create_sampling_strahler"
"FR_Bret";1998;19101342.763809;100;67;"create_sampling_strahler"
"FR_Garo";1998;7256001.10383144;100;67;"create_sampling_strahler"
"FR_Loir";1998;4687959.17144459;100;67;"create_sampling_strahler"
"FR_Rhon";1998;5132598.46933383;100;67;"create_sampling_strahler"
"FR_Sein";1998;4578176.27258783;100;67;"create_sampling_strahler"
"FR_Adou";1999;2.67356346866588e+54;100;67;"create_sampling_strahler"
"FR_Arto";1999;10548802442491678;100;67;"create_sampling_strahler"
"FR_Bret";1999;21033309.2753503;100;67;"create_sampling_strahler"
"FR_Garo";1999;6698163.13485935;100;67;"create_sampling_strahler"
"FR_Loir";1999;4752465.05562012;100;67;"create_sampling_strahler"
"FR_Rhon";1999;4980072.9132397;100;67;"create_sampling_strahler"
"FR_Sein";1999;4467541.78214782;100;67;"create_sampling_strahler"
"FR_Adou";2000;3.14043330748858e+54;100;67;"create_sampling_strahler"
"FR_Arto";2000;10873619518270850;100;67;"create_sampling_strahler"
"FR_Bret";2000;22178137.6825833;100;67;"create_sampling_strahler"
"FR_Garo";2000;6325489.2278139;100;67;"create_sampling_strahler"
"FR_Loir";2000;4977076.05253505;100;67;"create_sampling_strahler"
"FR_Rhon";2000;4832159.95969198;100;67;"create_sampling_strahler"
"FR_Sein";2000;4621676.52428126;100;67;"create_sampling_strahler"
"FR_Adou";2001;3.18896215720071e+54;100;67;"create_sampling_strahler"
"FR_Arto";2001;11444178401106602;100;67;"create_sampling_strahler"
"FR_Bret";2001;22006653.8131226;100;67;"create_sampling_strahler"
"FR_Garo";2001;6130520.91267347;100;67;"create_sampling_strahler"
"FR_Loir";2001;5312117.34154165;100;67;"create_sampling_strahler"
"FR_Rhon";2001;4688771.65093362;100;67;"create_sampling_strahler"
"FR_Sein";2001;5030983.51329746;100;67;"create_sampling_strahler"
"FR_Adou";2002;2.81558221075983e+54;100;67;"create_sampling_strahler"
"FR_Arto";2002;12216130734470780;100;67;"create_sampling_strahler"
