"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;3.30565401486385e+47;40;64;"create_sampling_strahler"
"FR_Arto";1990;9703953358487094;40;64;"create_sampling_strahler"
"FR_Bret";1990;16764774.1111765;40;64;"create_sampling_strahler"
"FR_Garo";1990;8496822.22908952;40;64;"create_sampling_strahler"
"FR_Loir";1990;24961377.5918265;40;64;"create_sampling_strahler"
"FR_Rhon";1990;11920833.3817883;40;64;"create_sampling_strahler"
"FR_Sein";1990;16548989.7155363;40;64;"create_sampling_strahler"
"FR_Adou";1991;6.19167591999467e+47;40;64;"create_sampling_strahler"
"FR_Arto";1991;13474444638784894;40;64;"create_sampling_strahler"
"FR_Bret";1991;14082736.8372686;40;64;"create_sampling_strahler"
"FR_Garo";1991;9907372.74555355;40;64;"create_sampling_strahler"
"FR_Loir";1991;19518396.7107748;40;64;"create_sampling_strahler"
"FR_Rhon";1991;11471907.1510058;40;64;"create_sampling_strahler"
"FR_Sein";1991;14525443.4392259;40;64;"create_sampling_strahler"
"FR_Adou";1992;1.15372372374032e+48;40;64;"create_sampling_strahler"
"FR_Arto";1992;18099083018805116;40;64;"create_sampling_strahler"
"FR_Bret";1992;12062584.7832084;40;64;"create_sampling_strahler"
"FR_Garo";1992;11293799.2824758;40;64;"create_sampling_strahler"
"FR_Loir";1992;15364976.2891843;40;64;"create_sampling_strahler"
"FR_Rhon";1992;11038322.3406894;40;64;"create_sampling_strahler"
"FR_Sein";1992;12755184.9020673;40;64;"create_sampling_strahler"
"FR_Adou";1993;2.12677104424044e+48;40;64;"create_sampling_strahler"
"FR_Arto";1993;22940659952247304;40;64;"create_sampling_strahler"
"FR_Bret";1993;10783218.4405001;40;64;"create_sampling_strahler"
"FR_Garo";1993;12255015.8728959;40;64;"create_sampling_strahler"
"FR_Loir";1993;12283659.3386473;40;64;"create_sampling_strahler"
"FR_Rhon";1993;10619567.1861832;40;64;"create_sampling_strahler"
"FR_Sein";1993;11218016.4651669;40;64;"create_sampling_strahler"
"FR_Adou";1994;3.85694820550378e+48;40;64;"create_sampling_strahler"
"FR_Arto";1994;27374781254291220;40;64;"create_sampling_strahler"
"FR_Bret";1994;10259171.0269953;40;64;"create_sampling_strahler"
"FR_Garo";1994;12373598.8251855;40;64;"create_sampling_strahler"
"FR_Loir";1994;10063694.5962531;40;64;"create_sampling_strahler"
"FR_Rhon";1994;10215148.6431976;40;64;"create_sampling_strahler"
"FR_Sein";1994;9900305.58223299;40;64;"create_sampling_strahler"
"FR_Adou";1995;6.83295003240119e+48;40;64;"create_sampling_strahler"
"FR_Arto";1995;31360765365924764;40;64;"create_sampling_strahler"
"FR_Bret";1995;10478663.6434163;40;64;"create_sampling_strahler"
"FR_Garo";1995;11502765.2503982;40;64;"create_sampling_strahler"
"FR_Loir";1995;8510806.71463288;40;64;"create_sampling_strahler"
"FR_Rhon";1995;9824591.4318734;40;64;"create_sampling_strahler"
"FR_Sein";1995;8792298.31197945;40;64;"create_sampling_strahler"
"FR_Adou";1996;1.1692624003207e+49;40;64;"create_sampling_strahler"
"FR_Arto";1996;35372049433193972;40;64;"create_sampling_strahler"
"FR_Bret";1996;11424357.4672717;40;64;"create_sampling_strahler"
"FR_Garo";1996;9902511.54536721;40;64;"create_sampling_strahler"
"FR_Loir";1996;7460623.88265175;40;64;"create_sampling_strahler"
"FR_Rhon";1996;9447436.70796695;40;64;"create_sampling_strahler"
"FR_Sein";1996;7885542.40889672;40;64;"create_sampling_strahler"
"FR_Adou";1997;1.89907796039342e+49;40;64;"create_sampling_strahler"
"FR_Arto";1997;39753000693777920;40;64;"create_sampling_strahler"
"FR_Bret";1997;13033080.7847375;40;64;"create_sampling_strahler"
"FR_Garo";1997;8069011.96060456;40;64;"create_sampling_strahler"
"FR_Loir";1997;6783066.57677812;40;64;"create_sampling_strahler"
"FR_Rhon";1997;9083240.41448096;40;64;"create_sampling_strahler"
"FR_Sein";1997;7171084.8645015;40;64;"create_sampling_strahler"
"FR_Adou";1998;2.8607121451187e+49;40;64;"create_sampling_strahler"
"FR_Arto";1998;44079605590116480;40;64;"create_sampling_strahler"
"FR_Bret";1998;15092818.9512776;40;64;"create_sampling_strahler"
"FR_Garo";1998;6436991.32264667;40;64;"create_sampling_strahler"
"FR_Loir";1998;6378864.42801447;40;64;"create_sampling_strahler"
"FR_Rhon";1998;8731571.55383725;40;64;"create_sampling_strahler"
"FR_Sein";1998;6638730.92511585;40;64;"create_sampling_strahler"
"FR_Adou";1999;3.90028477467432e+49;40;64;"create_sampling_strahler"
"FR_Arto";1999;47037449956162568;40;64;"create_sampling_strahler"
"FR_Bret";1999;17136698.4820307;40;64;"create_sampling_strahler"
"FR_Garo";1999;5225554.72339805;40;64;"create_sampling_strahler"
"FR_Loir";1999;6172754.29038533;40;64;"create_sampling_strahler"
"FR_Rhon";1999;8392010.75230194;40;64;"create_sampling_strahler"
"FR_Sein";1999;6277157.32120171;40;64;"create_sampling_strahler"
"FR_Adou";2000;4.72254271380633e+49;40;64;"create_sampling_strahler"
"FR_Arto";2000;47191638679620408;40;64;"create_sampling_strahler"
"FR_Bret";2000;18476489.7697182;40;64;"create_sampling_strahler"
"FR_Garo";2000;4473266.16276424;40;64;"create_sampling_strahler"
"FR_Loir";2000;6106983.87114427;40;64;"create_sampling_strahler"
"FR_Rhon";2000;8064149.48625129;40;64;"create_sampling_strahler"
"FR_Sein";2000;6074330.07355149;40;64;"create_sampling_strahler"
"FR_Adou";2001;5.04439330777962e+49;40;64;"create_sampling_strahler"
"FR_Arto";2001;44236866013445824;40;64;"create_sampling_strahler"
"FR_Bret";2001;18490521.3697987;40;64;"create_sampling_strahler"
"FR_Garo";2001;4141030.05496044;40;64;"create_sampling_strahler"
"FR_Loir";2001;6136946.45550656;40;64;"create_sampling_strahler"
"FR_Rhon";2001;7747590.1812497;40;64;"create_sampling_strahler"
"FR_Sein";2001;6017622.03694362;40;64;"create_sampling_strahler"
"FR_Adou";2002;4.79719985364675e+49;40;64;"create_sampling_strahler"
"FR_Arto";2002;39380456074963696;40;64;"create_sampling_strahler"
"FR_Bret";2002;17021606.7520989;40;64;"create_sampling_strahler"
"FR_Garo";2002;4186772.22093736;40;64;"create_sampling_strahler"
"FR_Loir";2002;6229189.00249324;40;64;"create_sampling_strahler"
"FR_Rhon";2002;7441947.13874785;40;64;"create_sampling_strahler"
"FR_Sein";2002;6093235.70309437;40;64;"create_sampling_strahler"
"FR_Adou";2003;4.15816404651234e+49;40;64;"create_sampling_strahler"
"FR_Arto";2003;34392497716214440;40;64;"create_sampling_strahler"
"FR_Bret";2003;14507028.7745057;40;64;"create_sampling_strahler"
"FR_Garo";2003;4591021.57189106;40;64;"create_sampling_strahler"
"FR_Loir";2003;6360878.89144522;40;64;"create_sampling_strahler"
"FR_Rhon";2003;7146848.00526648;40;64;"create_sampling_strahler"
"FR_Sein";2003;6284922.86192545;40;64;"create_sampling_strahler"
"FR_Adou";2004;3.38981317820351e+49;40;64;"create_sampling_strahler"
"FR_Arto";2004;30516659341395024;40;64;"create_sampling_strahler"
"FR_Bret";2004;11683411.7677476;40;64;"create_sampling_strahler"
"FR_Garo";2004;5342761.38587348;40;64;"create_sampling_strahler"
"FR_Loir";2004;6519275.62915529;40;64;"create_sampling_strahler"
"FR_Rhon";2004;6861935.37756885;40;64;"create_sampling_strahler"
"FR_Sein";2004;6572460.53152806;40;64;"create_sampling_strahler"
"FR_Adou";2005;2.68132801983014e+49;40;64;"create_sampling_strahler"
"FR_Arto";2005;28202891929615312;40;64;"create_sampling_strahler"
"FR_Bret";2005;9164213.38112423;40;64;"create_sampling_strahler"
"FR_Garo";2005;6395689.80375915;40;64;"create_sampling_strahler"
"FR_Loir";2005;6699991.10245738;40;64;"create_sampling_strahler"
"FR_Rhon";2005;6586868.16525306;40;64;"create_sampling_strahler"
"FR_Sein";2005;6930760.61348728;40;64;"create_sampling_strahler"
"FR_Adou";2006;2.11008878754252e+49;40;64;"create_sampling_strahler"
"FR_Arto";2006;27415776386166620;40;64;"create_sampling_strahler"
"FR_Bret";2006;7242400.99772649;40;64;"create_sampling_strahler"
"FR_Garo";2006;7615234.68633451;40;64;"create_sampling_strahler"
"FR_Loir";2006;6903640.38056617;40;64;"create_sampling_strahler"
"FR_Rhon";2006;6321322.45726778;40;64;"create_sampling_strahler"
"FR_Sein";2006;7330628.33150497;40;64;"create_sampling_strahler"
"FR_Adou";2007;1.68146659518707e+49;40;64;"create_sampling_strahler"
"FR_Arto";2007;27992816026942688;40;64;"create_sampling_strahler"
"FR_Bret";2007;5949046.25827919;40;64;"create_sampling_strahler"
"FR_Garo";2007;8764957.43710965;40;64;"create_sampling_strahler"
"FR_Loir";2007;7131364.53616947;40;64;"create_sampling_strahler"
"FR_Rhon";2007;6064991.77115963;40;64;"create_sampling_strahler"
"FR_Sein";2007;7741776.72753234;40;64;"create_sampling_strahler"
"FR_Adou";2008;1.37455020040988e+49;40;64;"create_sampling_strahler"
"FR_Arto";2008;29875987018047448;40;64;"create_sampling_strahler"
"FR_Bret";2008;5196244.71658804;40;64;"create_sampling_strahler"
"FR_Garo";2008;9582661.98910558;40;64;"create_sampling_strahler"
"FR_Loir";2008;7380230.48782392;40;64;"create_sampling_strahler"
"FR_Rhon";2008;5817586.64243582;40;64;"create_sampling_strahler"
"FR_Sein";2008;8137710.6306154;40;64;"create_sampling_strahler"
"FR_Adou";2009;1.16638557917526e+49;40;64;"create_sampling_strahler"
"FR_Arto";2009;33247318587264496;40;64;"create_sampling_strahler"
"FR_Bret";2009;4879629.42291386;40;64;"create_sampling_strahler"
"FR_Garo";2009;9920606.91319134;40;64;"create_sampling_strahler"
"FR_Loir";2009;7639664.65778549;40;64;"create_sampling_strahler"
"FR_Rhon";2009;5578833.54236481;40;64;"create_sampling_strahler"
"FR_Sein";2009;8500945.9701423;40;64;"create_sampling_strahler"
"FR_Adou";2010;1.0385594494792e+49;40;64;"create_sampling_strahler"
"FR_Arto";2010;38610170315873464;40;64;"create_sampling_strahler"
"FR_Bret";2010;4918581.26198943;40;64;"create_sampling_strahler"
"FR_Garo";2010;9835005.39282176;40;64;"create_sampling_strahler"
"FR_Loir";2010;7890058.90648075;40;64;"create_sampling_strahler"
"FR_Rhon";2010;5348473.15112322;40;64;"create_sampling_strahler"
"FR_Sein";2010;8826493.37742709;40;64;"create_sampling_strahler"
"FR_Adou";2011;9.75655838420879e+48;40;64;"create_sampling_strahler"
"FR_Arto";2011;46842183817090184;40;64;"create_sampling_strahler"
"FR_Bret";2011;5256102.61072834;40;64;"create_sampling_strahler"
"FR_Garo";2011;9546366.71040327;40;64;"create_sampling_strahler"
"FR_Loir";2011;8104509.71945192;40;64;"create_sampling_strahler"
