"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;2.24539005498815e+50;80;92;"create_sampling_random"
"FR_Arto";1990;1403030816246922;80;92;"create_sampling_random"
"FR_Bret";1990;17866639.0247822;80;92;"create_sampling_random"
"FR_Garo";1990;18004206.9562472;80;92;"create_sampling_random"
"FR_Loir";1990;17386114.370923;80;92;"create_sampling_random"
"FR_Rhon";1990;13507112.4507143;80;92;"create_sampling_random"
"FR_Sein";1990;19753015.3229802;80;92;"create_sampling_random"
"FR_Adou";1991;3.65107217828997e+50;80;92;"create_sampling_random"
"FR_Arto";1991;1472528075380811;80;92;"create_sampling_random"
"FR_Bret";1991;14567396.6773113;80;92;"create_sampling_random"
"FR_Garo";1991;15725672.9286962;80;92;"create_sampling_random"
"FR_Loir";1991;13942101.9770284;80;92;"create_sampling_random"
"FR_Rhon";1991;10937487.9220739;80;92;"create_sampling_random"
"FR_Sein";1991;15544451.0231551;80;92;"create_sampling_random"
"FR_Adou";1992;5.99164047472465e+50;80;92;"create_sampling_random"
"FR_Arto";1992;1598002568382868;80;92;"create_sampling_random"
"FR_Bret";1992;12177309.5669535;80;92;"create_sampling_random"
"FR_Garo";1992;13712194.7637843;80;92;"create_sampling_random"
"FR_Loir";1992;11220799.6028566;80;92;"create_sampling_random"
"FR_Rhon";1992;8909161.90751711;80;92;"create_sampling_random"
"FR_Sein";1992;12292040.5557179;80;92;"create_sampling_random"
"FR_Adou";1993;9.98878980200422e+50;80;92;"create_sampling_random"
"FR_Arto";1993;1833258005404514;80;92;"create_sampling_random"
"FR_Bret";1993;10746181.8215456;80;92;"create_sampling_random"
"FR_Garo";1993;11916432.169689;80;92;"create_sampling_random"
"FR_Loir";1993;9109863.43840425;80;92;"create_sampling_random"
"FR_Rhon";1993;7356865.21660535;80;92;"create_sampling_random"
"FR_Sein";1993;9833759.63627886;80;92;"create_sampling_random"
"FR_Adou";1994;1.69154428349719e+51;80;92;"create_sampling_random"
"FR_Arto";1994;2208375190699083;80;92;"create_sampling_random"
"FR_Bret";1994;10259763.0808568;80;92;"create_sampling_random"
"FR_Garo";1994;10313280.9157756;80;92;"create_sampling_random"
"FR_Loir";1994;7506123.21897541;80;92;"create_sampling_random"
"FR_Rhon";1994;6209263.28794111;80;92;"create_sampling_random"
"FR_Sein";1994;8022230.00012197;80;92;"create_sampling_random"
"FR_Adou";1995;2.88995241139553e+51;80;92;"create_sampling_random"
"FR_Arto";1995;2697760387867300;80;92;"create_sampling_random"
"FR_Bret";1995;10710846.0401575;80;92;"create_sampling_random"
"FR_Garo";1995;8897308.6728677;80;92;"create_sampling_random"
"FR_Loir";1995;6314682.99504648;80;92;"create_sampling_random"
"FR_Rhon";1995;5393254.42601424;80;92;"create_sampling_random"
"FR_Sein";1995;6725574.69785343;80;92;"create_sampling_random"
"FR_Adou";1996;4.92504325898464e+51;80;92;"create_sampling_random"
"FR_Arto";1996;3200302027849949;80;92;"create_sampling_random"
"FR_Bret";1996;12132939.7354545;80;92;"create_sampling_random"
"FR_Garo";1996;7673722.46208916;80;92;"create_sampling_random"
"FR_Loir";1996;5452589.45502352;80;92;"create_sampling_random"
"FR_Rhon";1996;4841788.93902154;80;92;"create_sampling_random"
"FR_Sein";1996;5833131.06539634;80;92;"create_sampling_random"
"FR_Adou";1997;8.24437422063597e+51;80;92;"create_sampling_random"
"FR_Arto";1997;3582917096902544;80;92;"create_sampling_random"
"FR_Bret";1997;14535189.204911;80;92;"create_sampling_random"
"FR_Garo";1997;6648583.7491256;80;92;"create_sampling_random"
"FR_Loir";1997;4851530.96583688;80;92;"create_sampling_random"
"FR_Rhon";1997;4498204.21386001;80;92;"create_sampling_random"
"FR_Sein";1997;5258285.93908883;80;92;"create_sampling_random"
"FR_Adou";1998;1.32569261290192e+52;80;92;"create_sampling_random"
"FR_Arto";1998;3778649753141643;80;92;"create_sampling_random"
"FR_Bret";1998;17713609.2748187;80;92;"create_sampling_random"
"FR_Garo";1998;5822299.43758256;80;92;"create_sampling_random"
"FR_Loir";1998;4458201.38421965;80;92;"create_sampling_random"
"FR_Rhon";1998;4316384.85222063;80;92;"create_sampling_random"
"FR_Sein";1998;4937392.1305978;80;92;"create_sampling_random"
"FR_Adou";1999;1.9821000137347e+52;80;92;"create_sampling_random"
"FR_Arto";1999;3828826223095108;80;92;"create_sampling_random"
"FR_Bret";1999;21008289.4944758;80;92;"create_sampling_random"
"FR_Garo";1999;5187764.64341044;80;92;"create_sampling_random"
"FR_Loir";1999;4232763.43685673;80;92;"create_sampling_random"
"FR_Rhon";1999;4258268.7464754;80;92;"create_sampling_random"
"FR_Sein";1999;4825933.05491954;80;92;"create_sampling_random"
"FR_Adou";2000;2.64475286050099e+52;80;92;"create_sampling_random"
"FR_Arto";2000;3823355859059882;80;92;"create_sampling_random"
"FR_Bret";2000;23281211.9771392;80;92;"create_sampling_random"
"FR_Garo";2000;4732143.96639065;80;92;"create_sampling_random"
"FR_Loir";2000;4146228.49887485;80;92;"create_sampling_random"
"FR_Rhon";2000;4290445.03249878;80;92;"create_sampling_random"
"FR_Sein";2000;4893119.36915787;80;92;"create_sampling_random"
"FR_Adou";2001;3.02873201663805e+52;80;92;"create_sampling_random"
"FR_Arto";2001;3823130610329498;80;92;"create_sampling_random"
"FR_Bret";2001;23423687.7363448;80;92;"create_sampling_random"
"FR_Garo";2001;4440219.17449811;80;92;"create_sampling_random"
"FR_Loir";2001;4177370.19572174;80;92;"create_sampling_random"
"FR_Rhon";2001;4381276.56296908;80;92;"create_sampling_random"
"FR_Sein";2001;5115545.46855016;80;92;"create_sampling_random"
"FR_Adou";2002;2.91710675507739e+52;80;92;"create_sampling_random"
"FR_Arto";2002;3834851832236218;80;92;"create_sampling_random"
"FR_Bret";2002;21160728.2750442;80;92;"create_sampling_random"
"FR_Garo";2002;4297498.86238509;80;92;"create_sampling_random"
"FR_Loir";2002;4309509.45141826;80;92;"create_sampling_random"
"FR_Rhon";2002;4499613.58808741;80;92;"create_sampling_random"
"FR_Sein";2002;5470260.97594552;80;92;"create_sampling_random"
"FR_Adou";2003;2.39483181723552e+52;80;92;"create_sampling_random"
"FR_Arto";2003;3835391003901313;80;92;"create_sampling_random"
"FR_Bret";2003;17315426.5057832;80;92;"create_sampling_random"
"FR_Garo";2003;4292153.84969212;80;92;"create_sampling_random"
"FR_Loir";2003;4527361.79180208;80;92;"create_sampling_random"
"FR_Rhon";2003;4615659.72590522;80;92;"create_sampling_random"
"FR_Sein";2003;5927962.73711735;80;92;"create_sampling_random"
"FR_Adou";2004;1.762293752389e+52;80;92;"create_sampling_random"
"FR_Arto";2004;3814527196446738;80;92;"create_sampling_random"
"FR_Bret";2004;13180884.9979347;80;92;"create_sampling_random"
"FR_Garo";2004;4415643.49783689;80;92;"create_sampling_random"
"FR_Loir";2004;4814166.69097061;80;92;"create_sampling_random"
"FR_Rhon";2004;4703759.50829486;80;92;"create_sampling_random"
"FR_Sein";2004;6447902.09696156;80;92;"create_sampling_random"
"FR_Adou";2005;1.25208158052267e+52;80;92;"create_sampling_random"
"FR_Arto";2005;3802019956537454;80;92;"create_sampling_random"
"FR_Bret";2005;9706415.62224471;80;92;"create_sampling_random"
"FR_Garo";2005;4662386.34890444;80;92;"create_sampling_random"
"FR_Loir";2005;5149469.72688569;80;92;"create_sampling_random"
"FR_Rhon";2005;4745969.07592331;80;92;"create_sampling_random"
"FR_Sein";2005;6976909.96300141;80;92;"create_sampling_random"
"FR_Adou";2006;9.24418246020985e+51;80;92;"create_sampling_random"
"FR_Arto";2006;3861326147852088;80;92;"create_sampling_random"
"FR_Bret";2006;7224691.95268443;80;92;"create_sampling_random"
"FR_Garo";2006;5029055.3531346;80;92;"create_sampling_random"
"FR_Loir";2006;5508077.94925066;80;92;"create_sampling_random"
"FR_Rhon";2006;4734754.84664608;80;92;"create_sampling_random"
"FR_Sein";2006;7454589.74298373;80;92;"create_sampling_random"
"FR_Adou";2007;7.43871751079115e+51;80;92;"create_sampling_random"
"FR_Arto";2007;4065530988345714;80;92;"create_sampling_random"
"FR_Bret";2007;5658458.29716921;80;92;"create_sampling_random"
"FR_Garo";2007;5514136.60957225;80;92;"create_sampling_random"
"FR_Loir";2007;5860693.0445041;80;92;"create_sampling_random"
"FR_Rhon";2007;4673479.24090084;80;92;"create_sampling_random"
"FR_Sein";2007;7824444.50435704;80;92;"create_sampling_random"
"FR_Adou";2008;6.58253496611449e+51;80;92;"create_sampling_random"
"FR_Arto";2008;4481556541023272;80;92;"create_sampling_random"
"FR_Bret";2008;4802761.93572264;80;92;"create_sampling_random"
"FR_Garo";2008;6118285.26659147;80;92;"create_sampling_random"
"FR_Loir";2008;6176416.21794026;80;92;"create_sampling_random"
"FR_Rhon";2008;4574377.09772696;80;92;"create_sampling_random"
"FR_Sein";2008;8047228.47567582;80;92;"create_sampling_random"
"FR_Adou";2009;6.24912292838002e+51;80;92;"create_sampling_random"
"FR_Arto";2009;5170159049620237;80;92;"create_sampling_random"
"FR_Bret";2009;4480809.15103865;80;92;"create_sampling_random"
"FR_Garo";2009;6845704.71583997;80;92;"create_sampling_random"
"FR_Loir";2009;6426730.53558284;80;92;"create_sampling_random"
"FR_Rhon";2009;4454851.6933508;80;92;"create_sampling_random"
"FR_Sein";2009;8110592.42556552;80;92;"create_sampling_random"
"FR_Adou";2010;6.12212852883638e+51;80;92;"create_sampling_random"
"FR_Arto";2010;6195770774565266;80;92;"create_sampling_random"
"FR_Bret";2010;4585099.36558946;80;92;"create_sampling_random"
"FR_Garo";2010;7706313.1354827;80;92;"create_sampling_random"
"FR_Loir";2010;6589928.25791467;80;92;"create_sampling_random"
"FR_Rhon";2010;4333453.18036937;80;92;"create_sampling_random"
"FR_Sein";2010;8030370.03462486;80;92;"create_sampling_random"
"FR_Adou";2011;6.00593200838706e+51;80;92;"create_sampling_random"
"FR_Arto";2011;7640562670111390;80;92;"create_sampling_random"
"FR_Bret";2011;5063502.6589783;80;92;"create_sampling_random"
"FR_Garo";2011;8718031.70970668;80;92;"create_sampling_random"
"FR_Loir";2011;6654615.53101206;80;92;"create_sampling_random"
"FR_Rhon";2011;4226668.89036215;80;92;"create_sampling_random"
"FR_Sein";2011;7843168.22054013;80;92;"create_sampling_random"
"FR_Adou";2012;5.86095234620349e+51;80;92;"create_sampling_random"
"FR_Arto";2012;9615169395278776;80;92;"create_sampling_random"
"FR_Bret";2012;5885414.68418184;80;92;"create_sampling_random"
"FR_Garo";2012;9908348.26214351;80;92;"create_sampling_random"
"FR_Loir";2012;6621147.38221928;80;92;"create_sampling_random"
"FR_Rhon";2012;4146994.01138744;80;92;"create_sampling_random"
"FR_Sein";2012;7594160.47067638;80;92;"create_sampling_random"
"FR_Adou";2013;5.78772119520048e+51;80;92;"create_sampling_random"
"FR_Arto";2013;12251572157746262;80;92;"create_sampling_random"
"FR_Bret";2013;7004358.9341124;80;92;"create_sampling_random"
"FR_Garo";2013;11314455.4763114;80;92;"create_sampling_random"
"FR_Loir";2013;6500568.81653362;80;92;"create_sampling_random"
"FR_Rhon";2013;4102139.15612053;80;92;"create_sampling_random"
"FR_Sein";2013;7325303.05494315;80;92;"create_sampling_random"
"FR_Adou";2014;5.95299091244417e+51;80;92;"create_sampling_random"
"FR_Arto";2014;15668220247058476;80;92;"create_sampling_random"
"FR_Bret";2014;8334950.52343561;80;92;"create_sampling_random"
"FR_Garo";2014;12981640.7543213;80;92;"create_sampling_random"
"FR_Loir";2014;6311507.35889713;80;92;"create_sampling_random"
"FR_Rhon";2014;4094944.36696222;80;92;"create_sampling_random"
"FR_Sein";2014;7067492.9194087;80;92;"create_sampling_random"
"FR_Adou";2015;6.53144310329447e+51;80;92;"create_sampling_random"
"FR_Arto";2015;19927099435338684;80;92;"create_sampling_random"
"FR_Bret";2015;9765123.61647073;80;92;"create_sampling_random"
"FR_Garo";2015;14960104.7938799;80;92;"create_sampling_random"
"FR_Loir";2015;6076053.47706723;80;92;"create_sampling_random"
"FR_Rhon";2015;4123624.28892685;80;92;"create_sampling_random"
"FR_Sein";2015;6837501.16050424;80;92;"create_sampling_random"
"FR_Adou";2016;7.69073806989174e+51;80;92;"create_sampling_random"
"FR_Arto";2016;25038565309756828;80;92;"create_sampling_random"
"FR_Bret";2016;11204983.2635183;80;92;"create_sampling_random"
"FR_Garo";2016;17301034.9408885;80;92;"create_sampling_random"
"FR_Loir";2016;5815754.305192;80;92;"create_sampling_random"
