"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;1512472.6893907;40;81;"create_sampling_strahler"
"FR_Arto";1990;3116091490368498;40;81;"create_sampling_strahler"
"FR_Bret";1990;25588436.1946911;40;81;"create_sampling_strahler"
"FR_Garo";1990;13857115.578952;40;81;"create_sampling_strahler"
"FR_Loir";1990;15770051.5236166;40;81;"create_sampling_strahler"
"FR_Rhon";1990;16033919.9791723;40;81;"create_sampling_strahler"
"FR_Sein";1990;9505894.92375766;40;81;"create_sampling_strahler"
"FR_Adou";1991;1738143.41338311;40;81;"create_sampling_strahler"
"FR_Arto";1991;4138465022260970;40;81;"create_sampling_strahler"
"FR_Bret";1991;16433966.0938586;40;81;"create_sampling_strahler"
"FR_Garo";1991;12718855.9689348;40;81;"create_sampling_strahler"
"FR_Loir";1991;12237898.1440167;40;81;"create_sampling_strahler"
"FR_Rhon";1991;14086921.5459176;40;81;"create_sampling_strahler"
"FR_Sein";1991;8879854.11375296;40;81;"create_sampling_strahler"
"FR_Adou";1992;1992746.19562892;40;81;"create_sampling_strahler"
"FR_Arto";1992;5523275443146188;40;81;"create_sampling_strahler"
"FR_Bret";1992;11015366.8935992;40;81;"create_sampling_strahler"
"FR_Garo";1992;11670344.4942439;40;81;"create_sampling_strahler"
"FR_Loir";1992;9532971.81885438;40;81;"create_sampling_strahler"
"FR_Rhon";1992;12395112.8436501;40;81;"create_sampling_strahler"
"FR_Sein";1992;8293232.84452775;40;81;"create_sampling_strahler"
"FR_Adou";1993;2282966.91278394;40;81;"create_sampling_strahler"
"FR_Arto";1993;7415369956115918;40;81;"create_sampling_strahler"
"FR_Bret";1993;8108270.63943553;40;81;"create_sampling_strahler"
"FR_Garo";1993;10703509.1875992;40;81;"create_sampling_strahler"
"FR_Loir";1993;7497608.39456862;40;81;"create_sampling_strahler"
"FR_Rhon";1993;10948284.7372339;40;81;"create_sampling_strahler"
"FR_Sein";1993;7744233.05055647;40;81;"create_sampling_strahler"
"FR_Adou";1994;2593064.6238232;40;81;"create_sampling_strahler"
"FR_Arto";1994;9935747300848132;40;81;"create_sampling_strahler"
"FR_Bret";1994;6851007.48344395;40;81;"create_sampling_strahler"
"FR_Garo";1994;9815515.30242633;40;81;"create_sampling_strahler"
"FR_Loir";1994;5999146.58238551;40;81;"create_sampling_strahler"
"FR_Rhon";1994;9732001.95255989;40;81;"create_sampling_strahler"
"FR_Sein";1994;7234430.24521936;40;81;"create_sampling_strahler"
"FR_Adou";1995;2895153.1720045;40;81;"create_sampling_strahler"
"FR_Arto";1995;13069507505856392;40;81;"create_sampling_strahler"
"FR_Bret";1995;6794244.56242318;40;81;"create_sampling_strahler"
"FR_Garo";1995;9008705.86689366;40;81;"create_sampling_strahler"
"FR_Loir";1995;4925739.59064613;40;81;"create_sampling_strahler"
"FR_Rhon";1995;8725770.38634145;40;81;"create_sampling_strahler"
"FR_Sein";1995;6768819.64430647;40;81;"create_sampling_strahler"
"FR_Adou";1996;3167680.35405718;40;81;"create_sampling_strahler"
"FR_Arto";1996;16560853097941354;40;81;"create_sampling_strahler"
"FR_Bret";1996;7848772.52250208;40;81;"create_sampling_strahler"
"FR_Garo";1996;8288902.86239682;40;81;"create_sampling_strahler"
"FR_Loir";1996;4186749.63248621;40;81;"create_sampling_strahler"
"FR_Rhon";1996;7904649.18678842;40;81;"create_sampling_strahler"
"FR_Sein";1996;6354727.32415065;40;81;"create_sampling_strahler"
"FR_Adou";1997;3401186.98645003;40;81;"create_sampling_strahler"
"FR_Arto";1997;19941107909848472;40;81;"create_sampling_strahler"
"FR_Bret";1997;10175687.470241;40;81;"create_sampling_strahler"
"FR_Garo";1997;7663058.38728552;40;81;"create_sampling_strahler"
"FR_Loir";1997;3713098.11360884;40;81;"create_sampling_strahler"
"FR_Rhon";1997;7241881.38121055;40;81;"create_sampling_strahler"
"FR_Sein";1997;6000151.66869249;40;81;"create_sampling_strahler"
"FR_Adou";1998;3592902.69490654;40;81;"create_sampling_strahler"
