"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;756470.10887412;40;62;"create_sampling_strahler"
"FR_Arto";1990;828058.785663422;40;62;"create_sampling_strahler"
"FR_Bret";1990;22645241.7289061;40;62;"create_sampling_strahler"
"FR_Garo";1990;12961290.8172738;40;62;"create_sampling_strahler"
"FR_Loir";1990;11324909.4525415;40;62;"create_sampling_strahler"
"FR_Rhon";1990;13080140.7077197;40;62;"create_sampling_strahler"
"FR_Sein";1990;26539890.0412548;40;62;"create_sampling_strahler"
"FR_Adou";1991;1013358.9056009;40;62;"create_sampling_strahler"
"FR_Arto";1991;856750.499224488;40;62;"create_sampling_strahler"
"FR_Bret";1991;18983798.1900384;40;62;"create_sampling_strahler"
"FR_Garo";1991;11836192.4275675;40;62;"create_sampling_strahler"
"FR_Loir";1991;9300330.13480138;40;62;"create_sampling_strahler"
"FR_Rhon";1991;11471742.1663319;40;62;"create_sampling_strahler"
"FR_Sein";1991;19882032.5112964;40;62;"create_sampling_strahler"
"FR_Adou";1992;1314725.50752327;40;62;"create_sampling_strahler"
"FR_Arto";1992;868985.6330531;40;62;"create_sampling_strahler"
"FR_Bret";1992;16215656.4621938;40;62;"create_sampling_strahler"
"FR_Garo";1992;10807815.2440271;40;62;"create_sampling_strahler"
"FR_Loir";1992;7654503.28186784;40;62;"create_sampling_strahler"
"FR_Rhon";1992;10074284.8803954;40;62;"create_sampling_strahler"
"FR_Sein";1992;14970476.8513991;40;62;"create_sampling_strahler"
"FR_Adou";1993;1653925.36533459;40;62;"create_sampling_strahler"
"FR_Arto";1993;863575.408587258;40;62;"create_sampling_strahler"
"FR_Bret";1993;14426212.2481937;40;62;"create_sampling_strahler"
"FR_Garo";1993;9871033.70976195;40;62;"create_sampling_strahler"
"FR_Loir";1993;6336064.61247237;40;62;"create_sampling_strahler"
"FR_Rhon";1993;8875935.96630874;40;62;"create_sampling_strahler"
"FR_Sein";1993;11411803.7674071;40;62;"create_sampling_strahler"
"FR_Adou";1994;2018579.83795639;40;62;"create_sampling_strahler"
"FR_Arto";1994;844969.695803412;40;62;"create_sampling_strahler"
"FR_Bret";1994;13608592.9862493;40;62;"create_sampling_strahler"
"FR_Garo";1994;9026968.84391776;40;62;"create_sampling_strahler"
"FR_Loir";1994;5299804.65175244;40;62;"create_sampling_strahler"
"FR_Rhon";1994;7862042.63492383;40;62;"create_sampling_strahler"
"FR_Sein";1994;8882511.78943661;40;62;"create_sampling_strahler"
"FR_Adou";1995;2390954.27649516;40;62;"create_sampling_strahler"
"FR_Arto";1995;821000.771338016;40;62;"create_sampling_strahler"
"FR_Bret";1995;13704840.9146923;40;62;"create_sampling_strahler"
"FR_Garo";1995;8282106.94827832;40;62;"create_sampling_strahler"
"FR_Loir";1995;4504115.01043139;40;62;"create_sampling_strahler"
"FR_Rhon";1995;7013817.3681587;40;62;"create_sampling_strahler"
"FR_Sein";1995;7120891.35300201;40;62;"create_sampling_strahler"
"FR_Adou";1996;2749401.36493141;40;62;"create_sampling_strahler"
"FR_Arto";1996;798975.256565596;40;62;"create_sampling_strahler"
"FR_Bret";1996;14622469.1834918;40;62;"create_sampling_strahler"
"FR_Garo";1996;7645925.81368317;40;62;"create_sampling_strahler"
"FR_Loir";1996;3911419.72642662;40;62;"create_sampling_strahler"
"FR_Rhon";1996;6309548.70042097;40;62;"create_sampling_strahler"
"FR_Sein";1996;5924923.40375777;40;62;"create_sampling_strahler"
"FR_Adou";1997;3071041.71145702;40;62;"create_sampling_strahler"
"FR_Arto";1997;783061.844862644;40;62;"create_sampling_strahler"
"FR_Bret";1997;16178847.5444015;40;62;"create_sampling_strahler"
"FR_Garo";1997;7128271.85936004;40;62;"create_sampling_strahler"
"FR_Loir";1997;3489533.84057047;40;62;"create_sampling_strahler"
"FR_Rhon";1997;5726635.36272635;40;62;"create_sampling_strahler"
"FR_Sein";1997;5146654.20027454;40;62;"create_sampling_strahler"
"FR_Adou";1998;3335302.91439788;40;62;"create_sampling_strahler"
"FR_Arto";1998;774193.603836351;40;62;"create_sampling_strahler"
"FR_Bret";1998;17995759.3750541;40;62;"create_sampling_strahler"
"FR_Garo";1998;6737446.54317352;40;62;"create_sampling_strahler"
"FR_Loir";1998;3212836.72318966;40;62;"create_sampling_strahler"
"FR_Rhon";1998;5243517.52176358;40;62;"create_sampling_strahler"
"FR_Sein";1998;4683167.93136075;40;62;"create_sampling_strahler"
"FR_Adou";1999;3527390.16314581;40;62;"create_sampling_strahler"
"FR_Arto";1999;771699.647865985;40;62;"create_sampling_strahler"
"FR_Bret";1999;19448736.2257529;40;62;"create_sampling_strahler"
"FR_Garo";1999;6479386.72652153;40;62;"create_sampling_strahler"
"FR_Loir";1999;3062858.95059947;40;62;"create_sampling_strahler"
"FR_Rhon";1999;4841098.13588546;40;62;"create_sampling_strahler"
"FR_Sein";1999;4466458.52791479;40;62;"create_sampling_strahler"
"FR_Adou";2000;3640611.23894143;40;62;"create_sampling_strahler"
"FR_Arto";2000;774850.705448105;40;62;"create_sampling_strahler"
"FR_Bret";2000;19826196.1275989;40;62;"create_sampling_strahler"
"FR_Garo";2000;6357734.07158941;40;62;"create_sampling_strahler"
"FR_Loir";2000;3028256.63074689;40;62;"create_sampling_strahler"
"FR_Rhon";2000;4503542.54420468;40;62;"create_sampling_strahler"
"FR_Sein";2000;4453763.0509676;40;62;"create_sampling_strahler"
"FR_Adou";2001;3676827.6390619;40;62;"create_sampling_strahler"
"FR_Arto";2001;783297.578207127;40;62;"create_sampling_strahler"
"FR_Bret";2001;18712738.134689;40;62;"create_sampling_strahler"
"FR_Garo";2001;6374232.69003098;40;62;"create_sampling_strahler"
"FR_Loir";2001;3104217.97707101;40;62;"create_sampling_strahler"
"FR_Rhon";2001;4218502.81028331;40;62;"create_sampling_strahler"
"FR_Sein";2001;4618716.2062739;40;62;"create_sampling_strahler"
"FR_Adou";2002;3645079.77391986;40;62;"create_sampling_strahler"
"FR_Arto";2002;796966.47635842;40;62;"create_sampling_strahler"
"FR_Bret";2002;16299006.5951362;40;62;"create_sampling_strahler"
"FR_Garo";2002;6528851.68813606;40;62;"create_sampling_strahler"
"FR_Loir";2002;3291207.47807433;40;62;"create_sampling_strahler"
"FR_Rhon";2002;3976905.55295767;40;62;"create_sampling_strahler"
"FR_Sein";2002;4942955.35095435;40;62;"create_sampling_strahler"
"FR_Adou";2003;3559240.74396431;40;62;"create_sampling_strahler"
"FR_Arto";2003;816340.215384152;40;62;"create_sampling_strahler"
"FR_Bret";2003;13273224.4549532;40;62;"create_sampling_strahler"
"FR_Garo";2003;6819238.57772588;40;62;"create_sampling_strahler"
"FR_Loir";2003;3592710.23618152;40;62;"create_sampling_strahler"
"FR_Rhon";2003;3772487.24750357;40;62;"create_sampling_strahler"
"FR_Sein";2003;5407804.83931939;40;62;"create_sampling_strahler"
"FR_Adou";2004;3435758.7309075;40;62;"create_sampling_strahler"
"FR_Arto";2004;843033.014175864;40;62;"create_sampling_strahler"
"FR_Bret";2004;10381625.228952;40;62;"create_sampling_strahler"
"FR_Garo";2004;7239473.65633215;40;62;"create_sampling_strahler"
"FR_Loir";2004;4011429.00097211;40;62;"create_sampling_strahler"
"FR_Rhon";2004;3601246.79306349;40;62;"create_sampling_strahler"
"FR_Sein";2004;5986418.91004812;40;62;"create_sampling_strahler"
"FR_Adou";2005;3291937.24172117;40;62;"create_sampling_strahler"
"FR_Arto";2005;879781.78318947;40;62;"create_sampling_strahler"
"FR_Bret";2005;8079552.73376887;40;62;"create_sampling_strahler"
"FR_Garo";2005;7778528.32457349;40;62;"create_sampling_strahler"
"FR_Loir";2005;4543433.94199446;40;62;"create_sampling_strahler"
"FR_Rhon";2005;3460915.41348311;40;62;"create_sampling_strahler"
"FR_Sein";2005;6638009.88274435;40;62;"create_sampling_strahler"
"FR_Adou";2006;3144349.03446611;40;62;"create_sampling_strahler"
"FR_Arto";2006;929570.737519595;40;62;"create_sampling_strahler"
"FR_Bret";2006;6490715.29922217;40;62;"create_sampling_strahler"
"FR_Garo";2006;8419213.65995396;40;62;"create_sampling_strahler"
"FR_Loir";2006;5170406.42813392;40;62;"create_sampling_strahler"
"FR_Rhon";2006;3350461.62986886;40;62;"create_sampling_strahler"
"FR_Sein";2006;7306760.68972723;40;62;"create_sampling_strahler"
"FR_Adou";2007;3006891.86516319;40;62;"create_sampling_strahler"
"FR_Arto";2007;994686.206185666;40;62;"create_sampling_strahler"
"FR_Bret";2007;5550876.97954424;40;62;"create_sampling_strahler"
"FR_Garo";2007;9138540.68279296;40;62;"create_sampling_strahler"
"FR_Loir";2007;5851635.37109874;40;62;"create_sampling_strahler"
"FR_Rhon";2007;3269606.36292348;40;62;"create_sampling_strahler"
"FR_Sein";2007;7927540.04862277;40;62;"create_sampling_strahler"
"FR_Adou";2008;2888986.44722809;40;62;"create_sampling_strahler"
"FR_Arto";2008;1076611.80709194;40;62;"create_sampling_strahler"
"FR_Bret";2008;5150514.91812487;40;62;"create_sampling_strahler"
"FR_Garo";2008;9910088.25406836;40;62;"create_sampling_strahler"
"FR_Loir";2008;6519565.65337099;40;62;"create_sampling_strahler"
