"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;5.84027232411963e+35;60;85;"create_sampling_random"
"FR_Arto";1990;8557632074839138;60;85;"create_sampling_random"
"FR_Bret";1990;21334652.7732483;60;85;"create_sampling_random"
"FR_Garo";1990;8307968.61129351;60;85;"create_sampling_random"
"FR_Loir";1990;20780974.5209875;60;85;"create_sampling_random"
"FR_Rhon";1990;7123621.18102082;60;85;"create_sampling_random"
"FR_Sein";1990;14613107.6835474;60;85;"create_sampling_random"
"FR_Adou";1991;1.03248394326106e+36;60;85;"create_sampling_random"
"FR_Arto";1991;11502910228270308;60;85;"create_sampling_random"
"FR_Bret";1991;17272722.1661869;60;85;"create_sampling_random"
"FR_Garo";1991;8081537.09501954;60;85;"create_sampling_random"
"FR_Loir";1991;15130168.4859164;60;85;"create_sampling_random"
"FR_Rhon";1991;6880335.36765631;60;85;"create_sampling_random"
"FR_Sein";1991;12917383.7453921;60;85;"create_sampling_random"
"FR_Adou";1992;1.84874403292797e+36;60;85;"create_sampling_random"
"FR_Arto";1992;15135199374563318;60;85;"create_sampling_random"
"FR_Bret";1992;14355048.7363239;60;85;"create_sampling_random"
"FR_Garo";1992;7851400.99415482;60;85;"create_sampling_random"
"FR_Loir";1992;11116669.8258747;60;85;"create_sampling_random"
"FR_Rhon";1992;6644895.61445429;60;85;"create_sampling_random"
"FR_Sein";1992;11373456.1305739;60;85;"create_sampling_random"
"FR_Adou";1993;3.36816706196662e+36;60;85;"create_sampling_random"
"FR_Arto";1993;18978209017728736;60;85;"create_sampling_random"
"FR_Bret";1993;12628956.2149098;60;85;"create_sampling_random"
"FR_Garo";1993;7607797.97916625;60;85;"create_sampling_random"
"FR_Loir";1993;8341757.75591419;60;85;"create_sampling_random"
"FR_Rhon";1993;6417361.92955265;60;85;"create_sampling_random"
"FR_Sein";1993;9935736.62811212;60;85;"create_sampling_random"
"FR_Adou";1994;6.16708539238468e+36;60;85;"create_sampling_random"
"FR_Arto";1994;22102679814474120;60;85;"create_sampling_random"
"FR_Bret";1994;12062667.9901143;60;85;"create_sampling_random"
"FR_Garo";1994;7343092.97193178;60;85;"create_sampling_random"
"FR_Loir";1994;6473698.74053133;60;85;"create_sampling_random"
"FR_Rhon";1994;6197828.76105337;60;85;"create_sampling_random"
"FR_Sein";1994;8595449.42289689;60;85;"create_sampling_random"
"FR_Adou";1995;1.10293658326315e+37;60;85;"create_sampling_random"
"FR_Arto";1995;23580023740313536;60;85;"create_sampling_random"
"FR_Bret";1995;12635051.3620605;60;85;"create_sampling_random"
"FR_Garo";1995;7054931.77078395;60;85;"create_sampling_random"
"FR_Loir";1995;5250113.08229736;60;85;"create_sampling_random"
"FR_Rhon";1995;5986361.77334484;60;85;"create_sampling_random"
"FR_Sein";1995;7377256.78043835;60;85;"create_sampling_random"
"FR_Adou";1996;1.86039935968739e+37;60;85;"create_sampling_random"
"FR_Arto";1996;23175710030059288;60;85;"create_sampling_random"
"FR_Bret";1996;14368331.7597567;60;85;"create_sampling_random"
"FR_Garo";1996;6747593.09178993;60;85;"create_sampling_random"
"FR_Loir";1996;4477964.40499131;60;85;"create_sampling_random"
"FR_Rhon";1996;5782951.7525255;60;85;"create_sampling_random"
"FR_Sein";1996;6320827.14611036;60;85;"create_sampling_random"
"FR_Adou";1997;2.87421467042995e+37;60;85;"create_sampling_random"
"FR_Arto";1997;21537422583663668;60;85;"create_sampling_random"
"FR_Bret";1997;17226182.0404618;60;85;"create_sampling_random"
"FR_Garo";1997;6431430.53627406;60;85;"create_sampling_random"
"FR_Loir";1997;4023406.18679563;60;85;"create_sampling_random"
"FR_Rhon";1997;5587491.87219717;60;85;"create_sampling_random"
"FR_Sein";1997;5460809.19053988;60;85;"create_sampling_random"
"FR_Adou";1998;4.00355320617225e+37;60;85;"create_sampling_random"
"FR_Arto";1998;19673914882902420;60;85;"create_sampling_random"
