"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;1040551.76502214;40;80;"create_sampling_strahler"
"FR_Arto";1990;1828049633686397;40;80;"create_sampling_strahler"
"FR_Bret";1990;13931740.5458391;40;80;"create_sampling_strahler"
"FR_Garo";1990;14506261.7572743;40;80;"create_sampling_strahler"
"FR_Loir";1990;16139091.0367774;40;80;"create_sampling_strahler"
"FR_Rhon";1990;3993508477.54386;40;80;"create_sampling_strahler"
"FR_Sein";1990;14368262.1998692;40;80;"create_sampling_strahler"
"FR_Adou";1991;1247054.71824639;40;80;"create_sampling_strahler"
"FR_Arto";1991;2070105632463362;40;80;"create_sampling_strahler"
"FR_Bret";1991;12461958.2388331;40;80;"create_sampling_strahler"
"FR_Garo";1991;12382632.0705502;40;80;"create_sampling_strahler"
"FR_Loir";1991;12857060.2811572;40;80;"create_sampling_strahler"
"FR_Rhon";1991;3363459789.25358;40;80;"create_sampling_strahler"
"FR_Sein";1991;12370201.9117783;40;80;"create_sampling_strahler"
"FR_Adou";1992;1493862.00185003;40;80;"create_sampling_strahler"
"FR_Arto";1992;2329283775062196;40;80;"create_sampling_strahler"
"FR_Bret";1992;11343372.503272;40;80;"create_sampling_strahler"
"FR_Garo";1992;10600350.0032207;40;80;"create_sampling_strahler"
"FR_Loir";1992;10264474.8435744;40;80;"create_sampling_strahler"
"FR_Rhon";1992;2846275130.68875;40;80;"create_sampling_strahler"
"FR_Sein";1992;10665062.446804;40;80;"create_sampling_strahler"
"FR_Adou";1993;1792260.45665207;40;80;"create_sampling_strahler"
"FR_Arto";1993;2590597375621087;40;80;"create_sampling_strahler"
"FR_Bret";1993;10720621.8075532;40;80;"create_sampling_strahler"
"FR_Garo";1993;9138167.03306355;40;80;"create_sampling_strahler"
"FR_Loir";1993;8242465.78336774;40;80;"create_sampling_strahler"
"FR_Rhon";1993;2432785960.02935;40;80;"create_sampling_strahler"
"FR_Sein";1993;9229257.22579409;40;80;"create_sampling_strahler"
"FR_Adou";1994;2146050.09007719;40;80;"create_sampling_strahler"
"FR_Arto";1994;2841661653783903;40;80;"create_sampling_strahler"
"FR_Bret";1994;10691707.845985;40;80;"create_sampling_strahler"
"FR_Garo";1994;7969975.12978277;40;80;"create_sampling_strahler"
"FR_Loir";1994;6693269.48111402;40;80;"create_sampling_strahler"
"FR_Rhon";1994;2113426875.5673;40;80;"create_sampling_strahler"
"FR_Sein";1994;8042523.6600731;40;80;"create_sampling_strahler"
"FR_Adou";1995;2548914.61351404;40;80;"create_sampling_strahler"
"FR_Arto";1995;3079293973343894;40;80;"create_sampling_strahler"
"FR_Bret";1995;11315073.763868;40;80;"create_sampling_strahler"
"FR_Garo";1995;7064147.40381779;40;80;"create_sampling_strahler"
"FR_Loir";1995;5533995.33709539;40;80;"create_sampling_strahler"
"FR_Rhon";1995;1877963286.31993;40;80;"create_sampling_strahler"
"FR_Sein";1995;7085220.16017456;40;80;"create_sampling_strahler"
"FR_Adou";1996;2987761.04050505;40;80;"create_sampling_strahler"
"FR_Arto";1996;3309892371688183;40;80;"create_sampling_strahler"
"FR_Bret";1996;12605056.4851953;40;80;"create_sampling_strahler"
"FR_Garo";1996;6386856.82303538;40;80;"create_sampling_strahler"
"FR_Loir";1996;4694615.47641763;40;80;"create_sampling_strahler"
"FR_Rhon";1996;1716518866.62714;40;80;"create_sampling_strahler"
"FR_Sein";1996;6337616.7701332;40;80;"create_sampling_strahler"
"FR_Adou";1997;3446468.08434237;40;80;"create_sampling_strahler"
"FR_Arto";1997;3544424037784412;40;80;"create_sampling_strahler"
"FR_Bret";1997;14472496.7311709;40;80;"create_sampling_strahler"
"FR_Garo";1997;5905456.9679664;40;80;"create_sampling_strahler"
"FR_Loir";1997;4117867.27448949;40;80;"create_sampling_strahler"
"FR_Rhon";1997;1620610290.05089;40;80;"create_sampling_strahler"
"FR_Sein";1997;5780273.1665325;40;80;"create_sampling_strahler"
"FR_Adou";1998;3905648.38456611;40;80;"create_sampling_strahler"
"FR_Arto";1998;3792428871105360;40;80;"create_sampling_strahler"
"FR_Bret";1998;16617031.5692682;40;80;"create_sampling_strahler"
"FR_Garo";1998;5590443.67145988;40;80;"create_sampling_strahler"
"FR_Loir";1998;3759563.11453988;40;80;"create_sampling_strahler"
"FR_Rhon";1998;1583660937.85876;40;80;"create_sampling_strahler"
"FR_Sein";1998;5394817.08848388;40;80;"create_sampling_strahler"
"FR_Adou";1999;4339705.96556044;40;80;"create_sampling_strahler"
"FR_Arto";1999;4058641121588424;40;80;"create_sampling_strahler"
"FR_Bret";1999;18461296.960629;40;80;"create_sampling_strahler"
"FR_Garo";1999;5415848.90446939;40;80;"create_sampling_strahler"
"FR_Loir";1999;3588360.95411071;40;80;"create_sampling_strahler"
"FR_Rhon";1999;1600826617.08014;40;80;"create_sampling_strahler"
"FR_Sein";1999;5164542.73738651;40;80;"create_sampling_strahler"
"FR_Adou";2000;4714542.97237629;40;80;"create_sampling_strahler"
"FR_Arto";2000;4342683830951668;40;80;"create_sampling_strahler"
"FR_Bret";2000;19285214.6009584;40;80;"create_sampling_strahler"
"FR_Garo";2000;5358468.16080878;40;80;"create_sampling_strahler"
"FR_Loir";2000;3584401.92480864;40;80;"create_sampling_strahler"
"FR_Rhon";2000;1668067245.53707;40;80;"create_sampling_strahler"
"FR_Sein";2000;5074362.52170124;40;80;"create_sampling_strahler"
"FR_Adou";2001;4988694.13541121;40;80;"create_sampling_strahler"
"FR_Arto";2001;4639938417738959;40;80;"create_sampling_strahler"
"FR_Bret";2001;18603837.3927983;40;80;"create_sampling_strahler"
"FR_Garo";2001;5396492.84897961;40;80;"create_sampling_strahler"
"FR_Loir";2001;3736281.39778151;40;80;"create_sampling_strahler"
"FR_Rhon";2001;1780427504.06117;40;80;"create_sampling_strahler"
"FR_Sein";2001;5109811.57698604;40;80;"create_sampling_strahler"
"FR_Adou";2002;5119814.56142326;40;80;"create_sampling_strahler"
"FR_Arto";2002;4941542780494482;40;80;"create_sampling_strahler"
"FR_Bret";2002;16517853.1867906;40;80;"create_sampling_strahler"
"FR_Garo";2002;5508173.78500106;40;80;"create_sampling_strahler"
"FR_Loir";2002;4035690.2118424;40;80;"create_sampling_strahler"
"FR_Rhon";2002;1929643140.52832;40;80;"create_sampling_strahler"
"FR_Sein";2002;5255052.22992175;40;80;"create_sampling_strahler"
"FR_Adou";2003;5076716.57986724;40;80;"create_sampling_strahler"
"FR_Arto";2003;5233340895684146;40;80;"create_sampling_strahler"
"FR_Bret";2003;13666820.6328238;40;80;"create_sampling_strahler"
"FR_Garo";2003;5671153.25171922;40;80;"create_sampling_strahler"
"FR_Loir";2003;4469205.02846952;40;80;"create_sampling_strahler"
"FR_Rhon";2003;2101619044.29741;40;80;"create_sampling_strahler"
"FR_Sein";2003;5490204.89742603;40;80;"create_sampling_strahler"
"FR_Adou";2004;4853867.61913188;40;80;"create_sampling_strahler"
"FR_Arto";2004;5496188092827907;40;80;"create_sampling_strahler"
"FR_Bret";2004;10813416.69842;40;80;"create_sampling_strahler"
"FR_Garo";2004;5862998.23139169;40;80;"create_sampling_strahler"
"FR_Loir";2004;5007878.492716;40;80;"create_sampling_strahler"
"FR_Rhon";2004;2274981377.53648;40;80;"create_sampling_strahler"
"FR_Sein";2004;5788854.91704247;40;80;"create_sampling_strahler"
"FR_Adou";2005;4480964.0349863;40;80;"create_sampling_strahler"
"FR_Arto";2005;5711083282506054;40;80;"create_sampling_strahler"
"FR_Bret";2005;8465942.54624644;40;80;"create_sampling_strahler"
"FR_Garo";2005;6063137.16421376;40;80;"create_sampling_strahler"
"FR_Loir";2005;5597943.14273703;40;80;"create_sampling_strahler"
