"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;666654.421322422;20;19;"create_sampling_random"
"FR_Arto";1990;32773029618127924;20;19;"create_sampling_random"
"FR_Bret";1990;18774318.3885484;20;19;"create_sampling_random"
"FR_Garo";1990;22090162.8738242;20;19;"create_sampling_random"
"FR_Loir";1990;27859260.2644107;20;19;"create_sampling_random"
"FR_Rhon";1990;19238867.4792089;20;19;"create_sampling_random"
"FR_Sein";1990;27146122.3365564;20;19;"create_sampling_random"
"FR_Adou";1991;816653.055827308;20;19;"create_sampling_random"
"FR_Arto";1991;28367407340152808;20;19;"create_sampling_random"
"FR_Bret";1991;17935725.9398781;20;19;"create_sampling_random"
"FR_Garo";1991;18228730.0803679;20;19;"create_sampling_random"
"FR_Loir";1991;18676620.0801495;20;19;"create_sampling_random"
"FR_Rhon";1991;18462780.875809;20;19;"create_sampling_random"
"FR_Sein";1991;21179511.9688639;20;19;"create_sampling_random"
"FR_Adou";1992;972389.677621327;20;19;"create_sampling_random"
"FR_Arto";1992;24585530442809596;20;19;"create_sampling_random"
"FR_Bret";1992;17165847.7788358;20;19;"create_sampling_random"
"FR_Garo";1992;15055789.6114953;20;19;"create_sampling_random"
"FR_Loir";1992;12671990.712065;20;19;"create_sampling_random"
"FR_Rhon";1992;17727183.0041667;20;19;"create_sampling_random"
"FR_Sein";1992;16511834.4729062;20;19;"create_sampling_random"
"FR_Adou";1993;1134970.42168658;20;19;"create_sampling_random"
"FR_Arto";1993;21397556827236860;20;19;"create_sampling_random"
"FR_Bret";1993;16493606.418915;20;19;"create_sampling_random"
"FR_Garo";1993;12467907.6984356;20;19;"create_sampling_random"
"FR_Loir";1993;8843277.13993894;20;19;"create_sampling_random"
"FR_Rhon";1993;17030390.2921732;20;19;"create_sampling_random"
"FR_Sein";1993;12867097.4821284;20;19;"create_sampling_random"
"FR_Adou";1994;1307845.99475725;20;19;"create_sampling_random"
"FR_Arto";1994;18788472069409096;20;19;"create_sampling_random"
"FR_Bret";1994;15934091.8924104;20;19;"create_sampling_random"
"FR_Garo";1994;10379893.6005357;20;19;"create_sampling_random"
"FR_Loir";1994;6460366.91289542;20;19;"create_sampling_random"
"FR_Rhon";1994;16370608.8908275;20;19;"create_sampling_random"
"FR_Sein";1994;10049164.0322077;20;19;"create_sampling_random"
"FR_Adou";1995;1495883.90894478;20;19;"create_sampling_random"
"FR_Arto";1995;16744748538010464;20;19;"create_sampling_random"
"FR_Bret";1995;15480767.6717967;20;19;"create_sampling_random"
"FR_Garo";1995;8718527.09784967;20;19;"create_sampling_random"
"FR_Loir";1995;5018662.16085595;20;19;"create_sampling_random"
"FR_Rhon";1995;15745930.5318579;20;19;"create_sampling_random"
"FR_Sein";1995;7911825.6448339;20;19;"create_sampling_random"
"FR_Adou";1996;1704210.32704309;20;19;"create_sampling_random"
"FR_Arto";1996;15246756071143082;20;19;"create_sampling_random"
"FR_Bret";1996;15104730.4053902;20;19;"create_sampling_random"
"FR_Garo";1996;7419430.34281442;20;19;"create_sampling_random"
"FR_Loir";1996;4192764.39610855;20;19;"create_sampling_random"
"FR_Rhon";1996;15154430.476163;20;19;"create_sampling_random"
"FR_Sein";1996;6336183.67536805;20;19;"create_sampling_random"
"FR_Adou";1997;1936782.7230155;20;19;"create_sampling_random"
"FR_Arto";1997;14268129432656050;20;19;"create_sampling_random"
"FR_Bret";1997;14759139.1059715;20;19;"create_sampling_random"
"FR_Garo";1997;6426099.14423506;20;19;"create_sampling_random"
"FR_Loir";1997;3787118.00638453;20;19;"create_sampling_random"
"FR_Rhon";1997;14594184.3537424;20;19;"create_sampling_random"
"FR_Sein";1997;5220233.32394183;20;19;"create_sampling_random"
"FR_Adou";1998;2194725.60179724;20;19;"create_sampling_random"
"FR_Arto";1998;13780053232409238;20;19;"create_sampling_random"
"FR_Bret";1998;14387986.5770464;20;19;"create_sampling_random"
"FR_Garo";1998;5690046.18412757;20;19;"create_sampling_random"
"FR_Loir";1998;3693794.64372239;20;19;"create_sampling_random"
"FR_Rhon";1998;14063155.6447713;20;19;"create_sampling_random"
