"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;3.46360314224104e+42;100;10;"create_sampling_strahler"
"FR_Arto";1990;1335843913852537;100;10;"create_sampling_strahler"
"FR_Bret";1990;21766354.9172761;100;10;"create_sampling_strahler"
"FR_Garo";1990;13977714.788689;100;10;"create_sampling_strahler"
"FR_Loir";1990;21668293.8171756;100;10;"create_sampling_strahler"
"FR_Rhon";1990;7446316.71626267;100;10;"create_sampling_strahler"
"FR_Sein";1990;21739049.6102526;100;10;"create_sampling_strahler"
"FR_Adou";1991;5.72776435343707e+42;100;10;"create_sampling_strahler"
"FR_Arto";1991;1515090582828252;100;10;"create_sampling_strahler"
"FR_Bret";1991;17489282.8730921;100;10;"create_sampling_strahler"
"FR_Garo";1991;13142982.5525401;100;10;"create_sampling_strahler"
"FR_Loir";1991;16108475.1695723;100;10;"create_sampling_strahler"
"FR_Rhon";1991;6928980.79547656;100;10;"create_sampling_strahler"
"FR_Sein";1991;17171673.3975514;100;10;"create_sampling_strahler"
"FR_Adou";1992;9.68142703871415e+42;100;10;"create_sampling_strahler"
"FR_Arto";1992;1739895358223530;100;10;"create_sampling_strahler"
"FR_Bret";1992;14379922.6061587;100;10;"create_sampling_strahler"
"FR_Garo";1992;12267633.9697935;100;10;"create_sampling_strahler"
"FR_Loir";1992;12033405.7901198;100;10;"create_sampling_strahler"
"FR_Rhon";1992;6449110.74783256;100;10;"create_sampling_strahler"
"FR_Sein";1992;13586882.3720613;100;10;"create_sampling_strahler"
"FR_Adou";1993;1.70124468196911e+43;100;10;"create_sampling_strahler"
"FR_Arto";1993;2043906833488467;100;10;"create_sampling_strahler"
"FR_Bret";1993;12430528.9666757;100;10;"create_sampling_strahler"
"FR_Garo";1993;11272776.7977906;100;10;"create_sampling_strahler"
"FR_Loir";1993;9096523.19493145;100;10;"create_sampling_strahler"
"FR_Rhon";1993;6009992.58238741;100;10;"create_sampling_strahler"
"FR_Sein";1993;10803611.6223224;100;10;"create_sampling_strahler"
"FR_Adou";1994;3.10851340481929e+43;100;10;"create_sampling_strahler"
"FR_Arto";1994;2458360941745142;100;10;"create_sampling_strahler"
"FR_Bret";1994;11557742.7693904;100;10;"create_sampling_strahler"
"FR_Garo";1994;10133820.046974;100;10;"create_sampling_strahler"
"FR_Loir";1994;7017590.79143674;100;10;"create_sampling_strahler"
"FR_Rhon";1994;5614532.57661729;100;10;"create_sampling_strahler"
"FR_Sein";1994;8679110.09567997;100;10;"create_sampling_strahler"
"FR_Adou";1995;5.78012866678525e+43;100;10;"create_sampling_strahler"
"FR_Arto";1995;2991466593267632;100;10;"create_sampling_strahler"
"FR_Bret";1995;11675989.5737878;100;10;"create_sampling_strahler"
"FR_Garo";1995;8900276.92921878;100;10;"create_sampling_strahler"
"FR_Loir";1995;5573068.51743538;100;10;"create_sampling_strahler"
"FR_Rhon";1995;5264318.86591232;100;10;"create_sampling_strahler"
"FR_Sein";1995;7097045.33951116;100;10;"create_sampling_strahler"
"FR_Adou";1996;1.05275804172588e+44;100;10;"create_sampling_strahler"
"FR_Arto";1996;3601572500244906;100;10;"create_sampling_strahler"
"FR_Bret";1996;12729432.998087;100;10;"create_sampling_strahler"
