"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;2.68184100486701e+45;100;41;"create_sampling_random"
"FR_Arto";1990;948168911320415;100;41;"create_sampling_random"
"FR_Bret";1990;23252539.9409493;100;41;"create_sampling_random"
"FR_Garo";1990;9317649.47184092;100;41;"create_sampling_random"
"FR_Loir";1990;23903664.4797308;100;41;"create_sampling_random"
"FR_Rhon";1990;8767570.72458602;100;41;"create_sampling_random"
"FR_Sein";1990;20546437.4867485;100;41;"create_sampling_random"
"FR_Adou";1991;6.10198148649863e+45;100;41;"create_sampling_random"
"FR_Arto";1991;1144381965214772;100;41;"create_sampling_random"
"FR_Bret";1991;18440202.8974273;100;41;"create_sampling_random"
"FR_Garo";1991;10347836.9512879;100;41;"create_sampling_random"
"FR_Loir";1991;15626495.1105857;100;41;"create_sampling_random"
"FR_Rhon";1991;7770697.16300911;100;41;"create_sampling_random"
"FR_Sein";1991;16055277.7915266;100;41;"create_sampling_random"
"FR_Adou";1992;1.34036813776479e+46;100;41;"create_sampling_random"
"FR_Arto";1992;1369100827585696;100;41;"create_sampling_random"
"FR_Bret";1992;14962568.2246438;100;41;"create_sampling_random"
"FR_Garo";1992;11320280.4281119;100;41;"create_sampling_random"
"FR_Loir";1992;10409165.5971675;100;41;"create_sampling_random"
"FR_Rhon";1992;6897144.05979641;100;41;"create_sampling_random"
"FR_Sein";1992;12565776.2752829;100;41;"create_sampling_random"
"FR_Adou";1993;2.75573919509451e+46;100;41;"create_sampling_random"
"FR_Arto";1993;1603864412149679;100;41;"create_sampling_random"
"FR_Bret";1993;12765245.3896861;100;41;"create_sampling_random"
"FR_Garo";1993;11981074.5917423;100;41;"create_sampling_random"
"FR_Loir";1993;7234489.95103191;100;41;"create_sampling_random"
"FR_Rhon";1993;6145291.48264192;100;41;"create_sampling_random"
"FR_Sein";1993;9882483.13032012;100;41;"create_sampling_random"
"FR_Adou";1994;5.23433710444233e+46;100;41;"create_sampling_random"
"FR_Arto";1994;1814845512011830;100;41;"create_sampling_random"
"FR_Bret";1994;11719678.4939165;100;41;"create_sampling_random"
"FR_Garo";1994;12072481.3027084;100;41;"create_sampling_random"
"FR_Loir";1994;5368586.9662624;100;41;"create_sampling_random"
