"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;1.50416331065737e+42;100;68;"create_sampling_random"
"FR_Arto";1990;17361525851498768;100;68;"create_sampling_random"
"FR_Bret";1990;20675131.6512468;100;68;"create_sampling_random"
"FR_Garo";1990;9757278.57261292;100;68;"create_sampling_random"
"FR_Loir";1990;21551325.1221122;100;68;"create_sampling_random"
"FR_Rhon";1990;10700959.2449155;100;68;"create_sampling_random"
"FR_Sein";1990;20807446.9930679;100;68;"create_sampling_random"
"FR_Adou";1991;2.1543767967569e+42;100;68;"create_sampling_random"
"FR_Arto";1991;19751205959629916;100;68;"create_sampling_random"
"FR_Bret";1991;17339259.5439847;100;68;"create_sampling_random"
"FR_Garo";1991;9143081.83816214;100;68;"create_sampling_random"
"FR_Loir";1991;14729755.7593106;100;68;"create_sampling_random"
"FR_Rhon";1991;9641648.36239472;100;68;"create_sampling_random"
"FR_Sein";1991;16045931.8277253;100;68;"create_sampling_random"
"FR_Adou";1992;3.21510923570627e+42;100;68;"create_sampling_random"
"FR_Arto";1992;22398644021594340;100;68;"create_sampling_random"
"FR_Bret";1992;14841438.4591267;100;68;"create_sampling_random"
"FR_Garo";1992;8556674.61049654;100;68;"create_sampling_random"
"FR_Loir";1992;10206913.0362942;100;68;"create_sampling_random"
"FR_Rhon";1992;8697360.38314797;100;68;"create_sampling_random"
"FR_Sein";1992;12450646.2577566;100;68;"create_sampling_random"
"FR_Adou";1993;5.16545758000519e+42;100;68;"create_sampling_random"
"FR_Arto";1993;25219630318830720;100;68;"create_sampling_random"
"FR_Bret";1993;13277092.9680914;100;68;"create_sampling_random"
"FR_Garo";1993;7991370.96053518;100;68;"create_sampling_random"
"FR_Loir";1993;7300045.59763698;100;68;"create_sampling_random"
"FR_Rhon";1993;7874019.05965053;100;68;"create_sampling_random"
"FR_Sein";1993;9802525.00301426;100;68;"create_sampling_random"
"FR_Adou";1994;8.97333334688016e+42;100;68;"create_sampling_random"
"FR_Arto";1994;28069613292042984;100;68;"create_sampling_random"
"FR_Bret";1994;12660357.431325;100;68;"create_sampling_random"
"FR_Garo";1994;7447009.90783136;100;68;"create_sampling_random"
"FR_Loir";1994;5488341.32712854;100;68;"create_sampling_random"
"FR_Rhon";1994;7173962.23308418;100;68;"create_sampling_random"
"FR_Sein";1994;7903761.65759832;100;68;"create_sampling_random"
"FR_Adou";1995;1.63858434186544e+43;100;68;"create_sampling_random"
"FR_Arto";1995;30789418260730980;100;68;"create_sampling_random"
"FR_Bret";1995;12972606.1910571;100;68;"create_sampling_random"
"FR_Garo";1995;6931102.13788058;100;68;"create_sampling_random"
"FR_Loir";1995;4400591.78662103;100;68;"create_sampling_random"
"FR_Rhon";1995;6593894.45768304;100;68;"create_sampling_random"
"FR_Sein";1995;6581758.88454932;100;68;"create_sampling_random"
"FR_Adou";1996;3.00019234824171e+43;100;68;"create_sampling_random"
"FR_Arto";1996;33285712479281284;100;68;"create_sampling_random"
"FR_Bret";1996;14184662.1449658;100;68;"create_sampling_random"
"FR_Garo";1996;6456606.48403451;100;68;"create_sampling_random"
"FR_Loir";1996;3792638.61423624;100;68;"create_sampling_random"
"FR_Rhon";1996;6125398.42266575;100;68;"create_sampling_random"
"FR_Sein";1996;5696506.07406349;100;68;"create_sampling_random"
