"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;3.87762704170704e+34;20;57;"create_sampling_random"
"FR_Arto";1990;41066826.4152066;20;57;"create_sampling_random"
"FR_Bret";1990;11399428.2033553;20;57;"create_sampling_random"
"FR_Garo";1990;20070677.6250304;20;57;"create_sampling_random"
"FR_Loir";1990;21824132.4256622;20;57;"create_sampling_random"
"FR_Rhon";1990;134865764.280524;20;57;"create_sampling_random"
"FR_Sein";1990;17739577.4488108;20;57;"create_sampling_random"
"FR_Adou";1991;8.43088878939012e+34;20;57;"create_sampling_random"
"FR_Arto";1991;60233871.0600326;20;57;"create_sampling_random"
"FR_Bret";1991;11126829.8416882;20;57;"create_sampling_random"
"FR_Garo";1991;17449415.6042079;20;57;"create_sampling_random"
"FR_Loir";1991;17522631.3606321;20;57;"create_sampling_random"
"FR_Rhon";1991;131506163.371369;20;57;"create_sampling_random"
"FR_Sein";1991;15075572.6796277;20;57;"create_sampling_random"
"FR_Adou";1992;1.81962700008262e+35;20;57;"create_sampling_random"
"FR_Arto";1992;87699060.6058798;20;57;"create_sampling_random"
"FR_Bret";1992;11003896.7193287;20;57;"create_sampling_random"
"FR_Garo";1992;15156236.1630547;20;57;"create_sampling_random"
"FR_Loir";1992;14102454.1045529;20;57;"create_sampling_random"
"FR_Rhon";1992;128265868.988194;20;57;"create_sampling_random"
"FR_Sein";1992;12849101.5492031;20;57;"create_sampling_random"
"FR_Adou";1993;3.86540674192014e+35;20;57;"create_sampling_random"
"FR_Arto";1993;125653780.060975;20;57;"create_sampling_random"
"FR_Bret";1993;11192679.1049122;20;57;"create_sampling_random"
"FR_Garo";1993;13144839.3025409;20;57;"create_sampling_random"
"FR_Loir";1993;11419551.1109007;20;57;"create_sampling_random"
"FR_Rhon";1993;125140129.355079;20;57;"create_sampling_random"
"FR_Sein";1993;11029762.7132138;20;57;"create_sampling_random"
"FR_Adou";1994;8.00820970008989e+35;20;57;"create_sampling_random"
"FR_Arto";1994;175562087.027416;20;57;"create_sampling_random"
"FR_Bret";1994;11844607.5201395;20;57;"create_sampling_random"
"FR_Garo";1994;11389903.2663487;20;57;"create_sampling_random"
"FR_Loir";1994;9350706.64606957;20;57;"create_sampling_random"
"FR_Rhon";1994;122124411.199038;20;57;"create_sampling_random"
"FR_Sein";1994;9583392.04351844;20;57;"create_sampling_random"
"FR_Adou";1995;1.59903940292739e+36;20;57;"create_sampling_random"
"FR_Arto";1995;237238174.395247;20;57;"create_sampling_random"
"FR_Bret";1995;13077339.8043115;20;57;"create_sampling_random"
"FR_Garo";1995;9882548.77378109;20;57;"create_sampling_random"
"FR_Loir";1995;7788052.26333026;20;57;"create_sampling_random"
"FR_Rhon";1995;119214397.408385;20;57;"create_sampling_random"
"FR_Sein";1995;8470178.71650911;20;57;"create_sampling_random"
"FR_Adou";1996;3.02214054518895e+36;20;57;"create_sampling_random"
"FR_Arto";1996;307882984.066419;20;57;"create_sampling_random"
"FR_Bret";1996;14940556.1807467;20;57;"create_sampling_random"
"FR_Garo";1996;8621330.26436865;20;57;"create_sampling_random"
"FR_Loir";1996;6638644.53149153;20;57;"create_sampling_random"
"FR_Rhon";1996;116405974.085143;20;57;"create_sampling_random"
"FR_Sein";1996;7648270.1269302;20;57;"create_sampling_random"
"FR_Adou";1997;5.27024358972335e+36;20;57;"create_sampling_random"
"FR_Arto";1997;381533261.358515;20;57;"create_sampling_random"
"FR_Bret";1997;17338991.205119;20;57;"create_sampling_random"
"FR_Garo";1997;7603946.62625557;20;57;"create_sampling_random"
"FR_Loir";1997;5825165.90085109;20;57;"create_sampling_random"
"FR_Rhon";1997;113695213.468873;20;57;"create_sampling_random"
"FR_Sein";1997;7078151.79689736;20;57;"create_sampling_random"
"FR_Adou";1998;8.23786348908036e+36;20;57;"create_sampling_random"
"FR_Arto";1998;449645305.993818;20;57;"create_sampling_random"
"FR_Bret";1998;19926357.7362076;20;57;"create_sampling_random"
"FR_Garo";1998;6822703.6847448;20;57;"create_sampling_random"
"FR_Loir";1998;5286015.33737701;20;57;"create_sampling_random"
"FR_Rhon";1998;111078357.581365;20;57;"create_sampling_random"
"FR_Sein";1998;6725646.44608015;20;57;"create_sampling_random"
"FR_Adou";1999;1.12659718115605e+37;20;57;"create_sampling_random"
"FR_Arto";1999;503380853.222586;20;57;"create_sampling_random"
"FR_Bret";1999;22066103.6926086;20;57;"create_sampling_random"
"FR_Garo";1999;6264035.24063768;20;57;"create_sampling_random"
"FR_Loir";1999;4974180.14983441;20;57;"create_sampling_random"
"FR_Rhon";1999;108551803.998612;20;57;"create_sampling_random"
"FR_Sein";1999;6563004.76847302;20;57;"create_sampling_random"
"FR_Adou";2000;1.33385009798869e+37;20;57;"create_sampling_random"
"FR_Arto";2000;537097519.476837;20;57;"create_sampling_random"
"FR_Bret";2000;23002220.2175684;20;57;"create_sampling_random"
