"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;5225246295.69999;60;75;"create_sampling_random"
"FR_Arto";1990;2468930994083617;60;75;"create_sampling_random"
"FR_Bret";1990;15335642.9561167;60;75;"create_sampling_random"
"FR_Garo";1990;15540902.5384048;60;75;"create_sampling_random"
"FR_Loir";1990;28905841.6050233;60;75;"create_sampling_random"
"FR_Rhon";1990;9240486.13584896;60;75;"create_sampling_random"
"FR_Sein";1990;20155255.7528942;60;75;"create_sampling_random"
"FR_Adou";1991;6857357624.85976;60;75;"create_sampling_random"
"FR_Arto";1991;2691430001682004;60;75;"create_sampling_random"
"FR_Bret";1991;13441060.2724401;60;75;"create_sampling_random"
"FR_Garo";1991;14713559.3731291;60;75;"create_sampling_random"
"FR_Loir";1991;20809654.9549996;60;75;"create_sampling_random"
"FR_Rhon";1991;8939685.20633944;60;75;"create_sampling_random"
"FR_Sein";1991;16993786.7425436;60;75;"create_sampling_random"
"FR_Adou";1992;9736006723.62376;60;75;"create_sampling_random"
"FR_Arto";1992;2940193988729586;60;75;"create_sampling_random"
"FR_Bret";1992;12019179.9377946;60;75;"create_sampling_random"
"FR_Garo";1992;13905777.9343865;60;75;"create_sampling_random"
"FR_Loir";1992;15133860.2018533;60;75;"create_sampling_random"
"FR_Rhon";1992;8646532.90900493;60;75;"create_sampling_random"
"FR_Sein";1992;14311304.9114524;60;75;"create_sampling_random"
"FR_Adou";1993;15800883393.3318;60;75;"create_sampling_random"
"FR_Arto";1993;3220922435917632;60;75;"create_sampling_random"
"FR_Bret";1993;11224232.798023;60;75;"create_sampling_random"
"FR_Garo";1993;13093259.6549998;60;75;"create_sampling_random"
"FR_Loir";1993;11267400.9533125;60;75;"create_sampling_random"
"FR_Rhon";1993;8362023.12702793;60;75;"create_sampling_random"
"FR_Sein";1993;12032564.1089865;60;75;"create_sampling_random"
"FR_Adou";1994;29104158899.0599;60;75;"create_sampling_random"
"FR_Arto";1994;3527860006860335;60;75;"create_sampling_random"
"FR_Bret";1994;11155272.5153194;60;75;"create_sampling_random"
"FR_Garo";1994;12263660.0318459;60;75;"create_sampling_random"
"FR_Loir";1994;8708407.63005551;60;75;"create_sampling_random"
"FR_Rhon";1994;8087518.21164878;60;75;"create_sampling_random"
"FR_Sein";1994;10116011.2198155;60;75;"create_sampling_random"
"FR_Adou";1995;56850147491.2334;60;75;"create_sampling_random"
"FR_Arto";1995;3841842495316031;60;75;"create_sampling_random"
"FR_Bret";1995;11879760.9045991;60;75;"create_sampling_random"
"FR_Garo";1995;11422668.3241917;60;75;"create_sampling_random"
"FR_Loir";1995;7067694.01212089;60;75;"create_sampling_random"
"FR_Rhon";1995;7824433.44165326;60;75;"create_sampling_random"
"FR_Sein";1995;8542981.67995666;60;75;"create_sampling_random"
"FR_Adou";1996;107789337301.933;60;75;"create_sampling_random"
"FR_Arto";1996;4137769317818309;60;75;"create_sampling_random"
"FR_Bret";1996;13436890.3878726;60;75;"create_sampling_random"
"FR_Garo";1996;10592749.2393571;60;75;"create_sampling_random"
"FR_Loir";1996;6065641.96437561;60;75;"create_sampling_random"
"FR_Rhon";1996;7573842.90200838;60;75;"create_sampling_random"
"FR_Sein";1996;7302562.96955456;60;75;"create_sampling_random"
"FR_Adou";1997;185935549079.343;60;75;"create_sampling_random"
"FR_Arto";1997;4396814278424024;60;75;"create_sampling_random"
"FR_Bret";1997;15761857.0294982;60;75;"create_sampling_random"
"FR_Garo";1997;9806553.21119463;60;75;"create_sampling_random"
"FR_Loir";1997;5513317.35977038;60;75;"create_sampling_random"
"FR_Rhon";1997;7336171.95658559;60;75;"create_sampling_random"
"FR_Sein";1997;6381046.56755882;60;75;"create_sampling_random"
"FR_Adou";1998;285184100436.753;60;75;"create_sampling_random"
"FR_Arto";1998;4613435899182708;60;75;"create_sampling_random"
"FR_Bret";1998;18528234.0391351;60;75;"create_sampling_random"
"FR_Garo";1998;9098358.2706697;60;75;"create_sampling_random"
"FR_Loir";1998;5287206.39724785;60;75;"create_sampling_random"
