"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;1056674.01335229;60;63;"create_sampling_strahler"
"FR_Arto";1990;3084603749702321;60;63;"create_sampling_strahler"
"FR_Bret";1990;20822455.9469655;60;63;"create_sampling_strahler"
"FR_Garo";1990;13930603.9837432;60;63;"create_sampling_strahler"
"FR_Loir";1990;32231497.3868984;60;63;"create_sampling_strahler"
"FR_Rhon";1990;4274682.77362971;60;63;"create_sampling_strahler"
"FR_Sein";1990;15431534.4946783;60;63;"create_sampling_strahler"
"FR_Adou";1991;1258405.19835385;60;63;"create_sampling_strahler"
"FR_Arto";1991;3399336232877169;60;63;"create_sampling_strahler"
"FR_Bret";1991;17271910.2910142;60;63;"create_sampling_strahler"
"FR_Garo";1991;12893715.8101158;60;63;"create_sampling_strahler"
"FR_Loir";1991;21035971.9074448;60;63;"create_sampling_strahler"
"FR_Rhon";1991;4263561.80338893;60;63;"create_sampling_strahler"
"FR_Sein";1991;13154033.1494995;60;63;"create_sampling_strahler"
"FR_Adou";1992;1502158.39204952;60;63;"create_sampling_strahler"
"FR_Arto";1992;3748605593230186;60;63;"create_sampling_strahler"
"FR_Bret";1992;14604086.4229957;60;63;"create_sampling_strahler"
"FR_Garo";1992;11918558.0528136;60;63;"create_sampling_strahler"
"FR_Loir";1992;13869065.0326833;60;63;"create_sampling_strahler"
"FR_Rhon";1992;4251856.24104735;60;63;"create_sampling_strahler"
"FR_Sein";1992;11204166.6006668;60;63;"create_sampling_strahler"
"FR_Adou";1993;1800544.0898116;60;63;"create_sampling_strahler"
"FR_Arto";1993;4135499655847260;60;63;"create_sampling_strahler"
"FR_Bret";1993;12873783.8370182;60;63;"create_sampling_strahler"
"FR_Garo";1993;10988493.8305833;60;63;"create_sampling_strahler"
"FR_Loir";1993;9366417.29911666;60;63;"create_sampling_strahler"
"FR_Rhon";1993;4240382.45772739;60;63;"create_sampling_strahler"
"FR_Sein";1993;9535396.08077485;60;63;"create_sampling_strahler"
"FR_Adou";1994;2159491.6343757;60;63;"create_sampling_strahler"
"FR_Arto";1994;4554881292734521;60;63;"create_sampling_strahler"
"FR_Bret";1994;12057594.9147246;60;63;"create_sampling_strahler"
"FR_Garo";1994;10096924.751085;60;63;"create_sampling_strahler"
"FR_Loir";1994;6583254.74979495;60;63;"create_sampling_strahler"
"FR_Rhon";1994;4229926.19016195;60;63;"create_sampling_strahler"
"FR_Sein";1994;8120943.68504791;60;63;"create_sampling_strahler"
"FR_Adou";1995;2572881.93921203;60;63;"create_sampling_strahler"
"FR_Arto";1995;4991847744380930;60;63;"create_sampling_strahler"
"FR_Bret";1995;12100923.3396134;60;63;"create_sampling_strahler"
"FR_Garo";1995;9249454.80511681;60;63;"create_sampling_strahler"
"FR_Loir";1995;4889323.2872143;60;63;"create_sampling_strahler"
"FR_Rhon";1995;4221067.68538244;60;63;"create_sampling_strahler"
"FR_Sein";1995;6947499.72487311;60;63;"create_sampling_strahler"
"FR_Adou";1996;3023354.04515054;60;63;"create_sampling_strahler"
"FR_Arto";1996;5424905438876616;60;63;"create_sampling_strahler"
"FR_Bret";1996;12944093.3064065;60;63;"create_sampling_strahler"
"FR_Garo";1996;8461355.0107988;60;63;"create_sampling_strahler"
"FR_Loir";1996;3884986.65253982;60;63;"create_sampling_strahler"
"FR_Rhon";1996;4214144.32275354;60;63;"create_sampling_strahler"
"FR_Sein";1996;6006769.30898862;60;63;"create_sampling_strahler"
"FR_Adou";1997;3486444.24636734;60;63;"create_sampling_strahler"
"FR_Arto";1997;5830070362236325;60;63;"create_sampling_strahler"
"FR_Bret";1997;14483190.5970665;60;63;"create_sampling_strahler"
"FR_Garo";1997;7752502.53377347;60;63;"create_sampling_strahler"
"FR_Loir";1997;3329377.15786502;60;63;"create_sampling_strahler"
"FR_Rhon";1997;4209294.27502735;60;63;"create_sampling_strahler"
"FR_Sein";1997;5289459.81097564;60;63;"create_sampling_strahler"
"FR_Adou";1998;3931835.97957426;60;63;"create_sampling_strahler"
