"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;2.27518715616086e+26;80;23;"create_sampling_strahler"
"FR_Arto";1990;18885600646196796;80;23;"create_sampling_strahler"
"FR_Bret";1990;17866145.666157;80;23;"create_sampling_strahler"
"FR_Garo";1990;13556638.3754763;80;23;"create_sampling_strahler"
"FR_Loir";1990;16660025.8275043;80;23;"create_sampling_strahler"
"FR_Rhon";1990;5546116.84431802;80;23;"create_sampling_strahler"
"FR_Sein";1990;18078223.5234071;80;23;"create_sampling_strahler"
"FR_Adou";1991;2.65690902064284e+26;80;23;"create_sampling_strahler"
"FR_Arto";1991;19974570965430716;80;23;"create_sampling_strahler"
"FR_Bret";1991;15510626.7928557;80;23;"create_sampling_strahler"
"FR_Garo";1991;13950599.1134528;80;23;"create_sampling_strahler"
"FR_Loir";1991;13001185.2336397;80;23;"create_sampling_strahler"
"FR_Rhon";1991;5534336.87791767;80;23;"create_sampling_strahler"
"FR_Sein";1991;15500319.7144215;80;23;"create_sampling_strahler"
"FR_Adou";1992;3.40637940776183e+26;80;23;"create_sampling_strahler"
"FR_Arto";1992;21315962260571164;80;23;"create_sampling_strahler"
"FR_Bret";1992;13688684.9371596;80;23;"create_sampling_strahler"
"FR_Garo";1992;14160425.1978294;80;23;"create_sampling_strahler"
"FR_Loir";1992;10170826.5243489;80;23;"create_sampling_strahler"
"FR_Rhon";1992;5522379.55538824;80;23;"create_sampling_strahler"
"FR_Sein";1992;13212743.8683361;80;23;"create_sampling_strahler"
"FR_Adou";1993;5.09503981799631e+26;80;23;"create_sampling_strahler"
"FR_Arto";1993;23020042262508976;80;23;"create_sampling_strahler"
"FR_Bret";1993;12517879.1194693;80;23;"create_sampling_strahler"
"FR_Garo";1993;13950808.501565;80;23;"create_sampling_strahler"
"FR_Loir";1993;8007877.1832311;80;23;"create_sampling_strahler"
"FR_Rhon";1993;5510317.91453738;80;23;"create_sampling_strahler"
"FR_Sein";1993;11135486.2933682;80;23;"create_sampling_strahler"
"FR_Adou";1994;8.74636412621087e+26;80;23;"create_sampling_strahler"
"FR_Arto";1994;24951355068773676;80;23;"create_sampling_strahler"
"FR_Bret";1994;12049007.8543649;80;23;"create_sampling_strahler"
"FR_Garo";1994;13159729.9788591;80;23;"create_sampling_strahler"
"FR_Loir";1994;6379775.76430127;80;23;"create_sampling_strahler"
"FR_Rhon";1994;5498240.50147245;80;23;"create_sampling_strahler"
"FR_Sein";1994;9260654.26438652;80;23;"create_sampling_strahler"
"FR_Adou";1995;1.58525900814424e+27;80;23;"create_sampling_strahler"
"FR_Arto";1995;26731003169694344;80;23;"create_sampling_strahler"
"FR_Bret";1995;12282168.3612036;80;23;"create_sampling_strahler"
"FR_Garo";1995;11813226.1905504;80;23;"create_sampling_strahler"
"FR_Loir";1995;5175855.50544767;80;23;"create_sampling_strahler"
"FR_Rhon";1995;5486239.13615613;80;23;"create_sampling_strahler"
"FR_Sein";1995;7633499.61225122;80;23;"create_sampling_strahler"
"FR_Adou";1996;2.76418429232499e+27;80;23;"create_sampling_strahler"
"FR_Arto";1996;27979288366222704;80;23;"create_sampling_strahler"
"FR_Bret";1996;13173534.6649292;80;23;"create_sampling_strahler"
"FR_Garo";1996;10131399.001833;80;23;"create_sampling_strahler"
"FR_Loir";1996;4305145.10330262;80;23;"create_sampling_strahler"
"FR_Rhon";1996;5474398.83586629;80;23;"create_sampling_strahler"
"FR_Sein";1996;6310078.30412274;80;23;"create_sampling_strahler"
"FR_Adou";1997;4.42301842950744e+27;80;23;"create_sampling_strahler"
"FR_Arto";1997;28642039272358108;80;23;"create_sampling_strahler"
"FR_Bret";1997;14593839.3416527;80;23;"create_sampling_strahler"
"FR_Garo";1997;8417173.2819603;80;23;"create_sampling_strahler"
"FR_Loir";1997;3695209.41511249;80;23;"create_sampling_strahler"
"FR_Rhon";1997;5462789.86062692;80;23;"create_sampling_strahler"
"FR_Sein";1997;5323904.21892399;80;23;"create_sampling_strahler"
"FR_Adou";1998;6.56058568280427e+27;80;23;"create_sampling_strahler"
"FR_Arto";1998;29078191015208968;80;23;"create_sampling_strahler"
"FR_Bret";1998;16250114.093739;80;23;"create_sampling_strahler"
"FR_Garo";1998;6920421.15908037;80;23;"create_sampling_strahler"
"FR_Loir";1998;3290695.6735339;80;23;"create_sampling_strahler"
"FR_Rhon";1998;5451461.97518984;80;23;"create_sampling_strahler"
"FR_Sein";1998;4679031.33526557;80;23;"create_sampling_strahler"
"FR_Adou";1999;9.29651673296456e+27;80;23;"create_sampling_strahler"
"FR_Arto";1999;29823609153819776;80;23;"create_sampling_strahler"
"FR_Bret";1999;17644892.2555911;80;23;"create_sampling_strahler"
"FR_Garo";1999;5772052.69714192;80;23;"create_sampling_strahler"
"FR_Loir";1999;3051267.41714865;80;23;"create_sampling_strahler"
"FR_Rhon";1999;5440441.04568513;80;23;"create_sampling_strahler"
"FR_Sein";1999;4364709.91730286;80;23;"create_sampling_strahler"
"FR_Adou";2000;1.25557457274833e+28;80;23;"create_sampling_strahler"
"FR_Arto";2000;31281612597418744;80;23;"create_sampling_strahler"
"FR_Bret";2000;18187903.7560952;80;23;"create_sampling_strahler"
"FR_Garo";2000;4999660.45187147;80;23;"create_sampling_strahler"
"FR_Loir";2000;2948989.43902549;80;23;"create_sampling_strahler"
"FR_Rhon";2000;5429728.0162141;80;23;"create_sampling_strahler"
"FR_Sein";2000;4376260.08571357;80;23;"create_sampling_strahler"
"FR_Adou";2001;1.52663403399506e+28;80;23;"create_sampling_strahler"
"FR_Arto";2001;33557577808103628;80;23;"create_sampling_strahler"
"FR_Bret";2001;17484888.7642493;80;23;"create_sampling_strahler"
"FR_Garo";2001;4577633.09401488;80;23;"create_sampling_strahler"
"FR_Loir";2001;2965243.67718406;80;23;"create_sampling_strahler"
"FR_Rhon";2001;5419300.18566415;80;23;"create_sampling_strahler"
"FR_Sein";2001;4729655.2189646;80;23;"create_sampling_strahler"
"FR_Adou";2002;1.53929431801932e+28;80;23;"create_sampling_strahler"
"FR_Arto";2002;36470558413134296;80;23;"create_sampling_strahler"
"FR_Bret";2002;15604718.152092;80;23;"create_sampling_strahler"
"FR_Garo";2002;4469197.18893779;80;23;"create_sampling_strahler"
"FR_Loir";2002;3087137.52364899;80;23;"create_sampling_strahler"
"FR_Rhon";2002;5409114.56429366;80;23;"create_sampling_strahler"
"FR_Sein";2002;5461694.90437258;80;23;"create_sampling_strahler"
"FR_Adou";2003;1.23077240208474e+28;80;23;"create_sampling_strahler"
"FR_Arto";2003;39716117778896656;80;23;"create_sampling_strahler"
"FR_Bret";2003;13053740.1550898;80;23;"create_sampling_strahler"
"FR_Garo";2003;4645796.31157109;80;23;"create_sampling_strahler"
"FR_Loir";2003;3303336.07126685;80;23;"create_sampling_strahler"
"FR_Rhon";2003;5399112.94040697;80;23;"create_sampling_strahler"
"FR_Sein";2003;6606455.12434839;80;23;"create_sampling_strahler"
"FR_Adou";2004;8.14016986795262e+27;80;23;"create_sampling_strahler"
"FR_Arto";2004;43093776397649040;80;23;"create_sampling_strahler"
"FR_Bret";2004;10463086.8685618;80;23;"create_sampling_strahler"
"FR_Garo";2004;5086038.99400936;80;23;"create_sampling_strahler"
"FR_Loir";2004;3599513.34467934;80;23;"create_sampling_strahler"
"FR_Rhon";2004;5389228.12161602;80;23;"create_sampling_strahler"
"FR_Sein";2004;8138304.53382573;80;23;"create_sampling_strahler"
"FR_Adou";2005;5.05559758637378e+27;80;23;"create_sampling_strahler"
"FR_Arto";2005;46602453870634368;80;23;"create_sampling_strahler"
"FR_Bret";2005;8281147.37045988;80;23;"create_sampling_strahler"
"FR_Garo";2005;5760481.22010149;80;23;"create_sampling_strahler"
"FR_Loir";2005;3954253.29811629;80;23;"create_sampling_strahler"
"FR_Rhon";2005;5379390.6431019;80;23;"create_sampling_strahler"
"FR_Sein";2005;9891024.93153263;80;23;"create_sampling_strahler"
"FR_Adou";2006;3.44040843838833e+27;80;23;"create_sampling_strahler"
"FR_Arto";2006;50275035681204424;80;23;"create_sampling_strahler"
"FR_Bret";2006;6683795.02108221;80;23;"create_sampling_strahler"
"FR_Garo";2006;6610707.7795221;80;23;"create_sampling_strahler"
"FR_Loir";2006;4336982.7165805;80;23;"create_sampling_strahler"
"FR_Rhon";2006;5369535.10674349;80;23;"create_sampling_strahler"
"FR_Sein";2006;11512330.3770367;80;23;"create_sampling_strahler"
