"emu";"year";"B";"nb";"iter";"f"
"FR_Adou";1990;1.44270131509011e+50;80;13;"create_sampling_random"
"FR_Arto";1990;3945096568968304;80;13;"create_sampling_random"
"FR_Bret";1990;17181772.6180263;80;13;"create_sampling_random"
"FR_Garo";1990;10482081.358583;80;13;"create_sampling_random"
"FR_Loir";1990;19842822.7051734;80;13;"create_sampling_random"
"FR_Rhon";1990;5195928.18447618;80;13;"create_sampling_random"
"FR_Sein";1990;13682898.6724055;80;13;"create_sampling_random"
"FR_Adou";1991;1.9039217607517e+50;80;13;"create_sampling_random"
"FR_Arto";1991;4479806201426580;80;13;"create_sampling_random"
"FR_Bret";1991;14402460.1819645;80;13;"create_sampling_random"
"FR_Garo";1991;10594100.6245901;80;13;"create_sampling_random"
"FR_Loir";1991;14748161.387318;80;13;"create_sampling_random"
"FR_Rhon";1991;5161296.91330503;80;13;"create_sampling_random"
"FR_Sein";1991;12281758.6392383;80;13;"create_sampling_random"
"FR_Adou";1992;2.62475863205402e+50;80;13;"create_sampling_random"
"FR_Arto";1992;5102792643719569;80;13;"create_sampling_random"
"FR_Bret";1992;12342008.7522361;80;13;"create_sampling_random"
"FR_Garo";1992;10571770.6363082;80;13;"create_sampling_random"
"FR_Loir";1992;11083295.9955655;80;13;"create_sampling_random"
"FR_Rhon";1992;5126705.67938635;80;13;"create_sampling_random"
"FR_Sein";1992;10967349.1902325;80;13;"create_sampling_random"
"FR_Adou";1993;3.92281310477821e+50;80;13;"create_sampling_random"
"FR_Arto";1993;5836918189371519;80;13;"create_sampling_random"
"FR_Bret";1993;11095306.6650276;80;13;"create_sampling_random"
"FR_Garo";1993;10263310.0810596;80;13;"create_sampling_random"
"FR_Loir";1993;8542289.19080181;80;13;"create_sampling_random"
"FR_Rhon";1993;5092245.66679222;80;13;"create_sampling_random"
"FR_Sein";1993;9690726.04131365;80;13;"create_sampling_random"
"FR_Adou";1994;6.4188688710242e+50;80;13;"create_sampling_random"
"FR_Arto";1994;6682130401696772;80;13;"create_sampling_random"
"FR_Bret";1994;10692643.1142487;80;13;"create_sampling_random"
"FR_Garo";1994;9579085.80023187;80;13;"create_sampling_random"
"FR_Loir";1994;6850753.43728586;80;13;"create_sampling_random"
"FR_Rhon";1994;5058043.65773231;80;13;"create_sampling_random"
"FR_Sein";1994;8445201.93748205;80;13;"create_sampling_random"
"FR_Adou";1995;1.12246857238187e+51;80;13;"create_sampling_random"
"FR_Arto";1995;7601590976859962;80;13;"create_sampling_random"
"FR_Bret";1995;11149997.116906;80;13;"create_sampling_random"
"FR_Garo";1995;8560290.41464642;80;13;"create_sampling_random"
"FR_Loir";1995;5781540.26767532;80;13;"create_sampling_random"
"FR_Rhon";1995;5024254.27837222;80;13;"create_sampling_random"
"FR_Sein";1995;7266602.98437051;80;13;"create_sampling_random"
"FR_Adou";1996;2.00024413995055e+51;80;13;"create_sampling_random"
"FR_Arto";1996;8525229277607763;80;13;"create_sampling_random"
"FR_Bret";1996;12494434.1712488;80;13;"create_sampling_random"
"FR_Garo";1996;7368908.88312933;80;13;"create_sampling_random"
"FR_Loir";1996;5164468.11430203;80;13;"create_sampling_random"
"FR_Rhon";1996;4991048.54922288;80;13;"create_sampling_random"
"FR_Sein";1996;6212208.98107579;80;13;"create_sampling_random"
"FR_Adou";1997;3.44391829007046e+51;80;13;"create_sampling_random"
"FR_Arto";1997;9373558437803190;80;13;"create_sampling_random"
"FR_Bret";1997;14707463.3783692;80;13;"create_sampling_random"
"FR_Garo";1997;6206610.55690135;80;13;"create_sampling_random"
"FR_Loir";1997;4881030.66178729;80;13;"create_sampling_random"
"FR_Rhon";1997;4958597.84754981;80;13;"create_sampling_random"
"FR_Sein";1997;5334512.42029804;80;13;"create_sampling_random"
"FR_Adou";1998;5.47654177412307e+51;80;13;"create_sampling_random"
"FR_Arto";1998;10087632028421544;80;13;"create_sampling_random"
"FR_Bret";1998;17570749.0833936;80;13;"create_sampling_random"
"FR_Garo";1998;5229656.16302786;80;13;"create_sampling_random"
"FR_Loir";1998;4850571.82282426;80;13;"create_sampling_random"
"FR_Rhon";1998;4927054.34006014;80;13;"create_sampling_random"
"FR_Sein";1998;4664994.79220644;80;13;"create_sampling_random"
"FR_Adou";1999;7.78995964438543e+51;80;13;"create_sampling_random"
"FR_Arto";1999;10640617732585660;80;13;"create_sampling_random"
"FR_Bret";1999;20483243.8828421;80;13;"create_sampling_random"
"FR_Garo";1999;4515189.17561954;80;13;"create_sampling_random"
"FR_Loir";1999;5014412.64150415;80;13;"create_sampling_random"
"FR_Rhon";1999;4896530.72245799;80;13;"create_sampling_random"
"FR_Sein";1999;4212893.72097183;80;13;"create_sampling_random"
"FR_Adou";2000;9.7087150030656e+51;80;13;"create_sampling_random"
"FR_Arto";2000;11021097230072882;80;13;"create_sampling_random"
"FR_Bret";2000;22468705.7322528;80;13;"create_sampling_random"
"FR_Garo";2000;4077281.60789219;80;13;"create_sampling_random"
"FR_Loir";2000;5321736.56680285;80;13;"create_sampling_random"
"FR_Rhon";2000;4867083.13753222;80;13;"create_sampling_random"
"FR_Sein";2000;3973688.07803274;80;13;"create_sampling_random"
"FR_Adou";2001;1.04848668521934e+52;80;13;"create_sampling_random"
"FR_Arto";2001;11207670533482562;80;13;"create_sampling_random"
"FR_Bret";2001;22594721.7161863;80;13;"create_sampling_random"
"FR_Garo";2001;3899132.55047518;80;13;"create_sampling_random"
"FR_Loir";2001;5719877.78317218;80;13;"create_sampling_random"
"FR_Rhon";2001;4838701.08517489;80;13;"create_sampling_random"
"FR_Sein";2001;3938895.08109496;80;13;"create_sampling_random"
"FR_Adou";2002;9.82253571024202e+51;80;13;"create_sampling_random"
"FR_Arto";2002;11169868026463238;80;13;"create_sampling_random"
"FR_Bret";2002;20611747.3023747;80;13;"create_sampling_random"
"FR_Garo";2002;3955204.2813241;80;13;"create_sampling_random"
"FR_Loir";2002;6151310.56076345;80;13;"create_sampling_random"
"FR_Rhon";2002;4811306.99010785;80;13;"create_sampling_random"
"FR_Sein";2002;4101246.22754038;80;13;"create_sampling_random"
"FR_Adou";2003;8.13744308225499e+51;80;13;"create_sampling_random"
"FR_Arto";2003;10912724590501452;80;13;"create_sampling_random"
"FR_Bret";2003;17179577.8780894;80;13;"create_sampling_random"
"FR_Garo";2003;4215201.96963735;80;13;"create_sampling_random"
"FR_Loir";2003;6558127.01700462;80;13;"create_sampling_random"
"FR_Rhon";2003;4784766.2003346;80;13;"create_sampling_random"
"FR_Sein";2003;4452667.66874604;80;13;"create_sampling_random"
"FR_Adou";2004;6.20776776122705e+51;80;13;"create_sampling_random"
"FR_Arto";2004;10536739492464320;80;13;"create_sampling_random"
"FR_Bret";2004;13392829.1493087;80;13;"create_sampling_random"
"FR_Garo";2004;4633082.67775509;80;13;"create_sampling_random"
"FR_Loir";2004;6891539.3264444;80;13;"create_sampling_random"
"FR_Rhon";2004;4758906.0775946;80;13;"create_sampling_random"
"FR_Sein";2004;4974939.90751982;80;13;"create_sampling_random"
"FR_Adou";2005;4.61427214915871e+51;80;13;"create_sampling_random"
"FR_Arto";2005;10256918408975050;80;13;"create_sampling_random"
"FR_Bret";2005;10113076.7193599;80;13;"create_sampling_random"
"FR_Garo";2005;5131605.91641513;80;13;"create_sampling_random"
"FR_Loir";2005;7120975.91339129;80;13;"create_sampling_random"
"FR_Rhon";2005;4733541.01104791;80;13;"create_sampling_random"
"FR_Sein";2005;5625973.76442731;80;13;"create_sampling_random"
"FR_Adou";2006;3.54243881187499e+51;80;13;"create_sampling_random"
"FR_Arto";2006;10366884379044934;80;13;"create_sampling_random"
"FR_Bret";2006;7695223.44618929;80;13;"create_sampling_random"
"FR_Garo";2006;5600457.39009005;80;13;"create_sampling_random"
"FR_Loir";2006;7237522.77018015;80;13;"create_sampling_random"
"FR_Rhon";2006;4708498.9744887;80;13;"create_sampling_random"
"FR_Sein";2006;6329620.88228404;80;13;"create_sampling_random"
"FR_Adou";2007;2.93104506941287e+51;80;13;"create_sampling_random"
"FR_Arto";2007;11202078910995780;80;13;"create_sampling_random"
"FR_Bret";2007;6119535.39961066;80;13;"create_sampling_random"
"FR_Garo";2007;5924625.8106905;80;13;"create_sampling_random"
"FR_Loir";2007;7250120.31273384;80;13;"create_sampling_random"
"FR_Rhon";2007;4683644.8181504;80;13;"create_sampling_random"
"FR_Sein";2007;6980683.85673164;80;13;"create_sampling_random"
"FR_Adou";2008;2.65269981533318e+51;80;13;"create_sampling_random"
"FR_Arto";2008;13142786360470338;80;13;"create_sampling_random"
"FR_Bret";2008;5224120.42198687;80;13;"create_sampling_random"
"FR_Garo";2008;6036561.68696481;80;13;"create_sampling_random"
"FR_Loir";2008;7177165.76403529;80;13;"create_sampling_random"
"FR_Rhon";2008;4658895.89731045;80;13;"create_sampling_random"
"FR_Sein";2008;7471743.69506429;80;13;"create_sampling_random"
"FR_Adou";2009;2.59067400881065e+51;80;13;"create_sampling_random"
"FR_Arto";2009;16602379321701470;80;13;"create_sampling_random"
"FR_Bret";2009;4850768.22394515;80;13;"create_sampling_random"
"FR_Garo";2009;5955447.85272549;80;13;"create_sampling_random"
"FR_Loir";2009;7037943.55194449;80;13;"create_sampling_random"
"FR_Rhon";2009;4634226.89749745;80;13;"create_sampling_random"
"FR_Sein";2009;7732210.47838109;80;13;"create_sampling_random"
"FR_Adou";2010;2.64638871903557e+51;80;13;"create_sampling_random"
"FR_Arto";2010;21871675107601952;80;13;"create_sampling_random"
"FR_Bret";2010;4892543.39211335;80;13;"create_sampling_random"
"FR_Garo";2010;5780879.15637571;80;13;"create_sampling_random"
"FR_Loir";2010;6847196.43952263;80;13;"create_sampling_random"
"FR_Rhon";2010;4609662.73420488;80;13;"create_sampling_random"
"FR_Sein";2010;7755705.61966269;80;13;"create_sampling_random"
"FR_Adou";2011;2.73598455323501e+51;80;13;"create_sampling_random"
"FR_Arto";2011;28786802311563628;80;13;"create_sampling_random"
"FR_Bret";2011;5287891.63213643;80;13;"create_sampling_random"
"FR_Garo";2011;5651084.0878132;80;13;"create_sampling_random"
"FR_Loir";2011;6613837.19507505;80;13;"create_sampling_random"
"FR_Rhon";2011;4585260.9041412;80;13;"create_sampling_random"
"FR_Sein";2011;7597349.67858362;80;13;"create_sampling_random"
"FR_Adou";2012;2.80165628078711e+51;80;13;"create_sampling_random"
"FR_Arto";2012;36563671560950104;80;13;"create_sampling_random"
"FR_Bret";2012;5994260.07970443;80;13;"create_sampling_random"
